time,x,y,z
1.516679,0.4909,-4.5611,-0.5603
1.531041,2.4578,-10.0187,-0.3262
1.543158,3.1836,-14.3354,-1.335
1.556086,1.8746,-18.1291,-0.0272
1.558579,0.3339,-20.8504,0.6155
1.566996,-1.0299,-19.0941,0.4872
1.58451,0.0235,-12.0184,-0.4083
1.588504,0.8408,-7.3664,-0.2277
1.597302,3.0225,-0.1025,-1.1276
1.612849,3.3522,2.8609,-0.979
1.617973,3.0969,3.3295,-0.2304
1.629698,2.7911,3.3386,-0.5595
1.637999,2.1447,2.9174,-0.9704
1.647642,1.0228,1.6317,-0.9318
1.660561,-0.1852,0.2067,-0.4694
1.667842,-0.4962,-0.0943,-0.6433
1.679312,-0.9811,-0.1978,-0.7972
1.688609,-1.1571,-0.1724,-1.1485
1.69897,-1.4038,0.1786,-1.362
1.717858,-1.5835,0.6368,-1.0795
1.737498,-1.6174,1.2442,-0.2424
1.738777,-1.429,1.4722,0.32
1.750799,-1.0119,1.4332,0.3464
1.763995,-0.3226,0.7173,-0.0595
1.768816,0.3399,-0.1323,-0.4
1.779649,0.6859,-0.6493,-0.5699
1.789439,0.8598,-0.7089,-0.6624
1.799132,0.8606,-0.4661,-0.5367
1.813425,0.8257,-0.0685,-0.4263
1.819075,0.79,0.2716,-0.3518
1.830745,0.8751,0.5102,-0.2395
1.839888,1.0782,0.5218,-0.144
1.849757,1.2627,0.2519,-0.1322
1.864238,1.4163,-0.0642,-0.1809
1.869718,1.4561,-0.4835,-0.2792
1.881884,1.5239,-1.0067,-0.3348
1.890242,1.6313,-1.5304,-0.3698
1.900426,1.6648,-1.9297,-0.3801
1.915865,1.7824,-2.2574,-0.3593
1.919975,1.8462,-2.4736,-0.3979
1.933361,1.9263,-2.6301,-0.4446
1.949659,2.054,-2.6984,-0.508
1.95072,2.0808,-2.5698,-0.6542
1.96622,2.0353,-2.2287,-0.7948
1.97046,1.9183,-1.7099,-0.9367
1.982522,1.7802,-1.2106,-1.1189
1.999411,1.6732,-0.7683,-1.2962
2.000935,1.553,-0.3525,-1.4552
2.01591,1.4446,0.0206,-1.6126
2.020979,1.3355,0.3452,-1.8441
2.032712,1.3461,0.5567,-2.3685
2.049996,1.3824,0.446,-3.1134
2.051148,1.6387,0.1738,-3.8687
2.06633,1.9614,-0.1742,-5.0028
2.071584,2.1737,-0.4737,-5.8302
2.081943,2.1187,-0.5961,-5.8059
2.097846,1.3275,-0.4294,-4.8715
2.101346,0.3169,-0.2355,-3.5929
2.113941,-0.4545,-0.4216,-1.8333
2.121869,-1.1699,-1.0045,0.0323
2.13151,-1.8456,-1.6904,1.3637
2.149512,-2.7298,-2.4641,2.1192
2.151719,-3.2637,-3.1221,2.5786
2.166293,-3.769,-3.7596,3.0578
2.17194,-4.1548,-4.2254,3.8689
2.182835,-4.152,-4.0991,5.0742
2.200263,-3.856,-3.5056,6.9727
2.202145,-3.4208,-2.3453,7.8634
2.216658,-2.707,-1.1295,6.7541
2.222055,-1.8719,-0.4063,4.6078
2.232785,-1.1559,0.3559,3.2162
2.250126,-0.4946,1.0832,2.0973
2.252609,0.2177,1.5775,0.1974
2.265747,0.9807,1.9038,-1.4857
2.273322,1.3976,2.0914,-1.5486
2.283329,1.6797,2.2965,-0.4463
2.299751,1.6943,2.1999,1.0635
2.302735,1.6267,1.9205,2.2418
2.316804,0.6252,1.6332,2.6658
2.332521,-0.891,1.7189,2.2642
2.333279,-1.8556,1.7967,2.0636
2.34989,-2.2342,1.9033,2.1755
2.353202,-2.2062,1.8977,2.3325
2.365789,-1.9295,1.7826,2.3235
2.382995,-1.7345,1.817,2.1381
2.383609,-1.4898,1.844,2.0053
2.399746,-1.2497,1.9146,2.045
2.403476,-1.0209,1.8986,2.1548
2.415925,-0.6924,1.7906,2.169
2.433219,-0.3352,1.6379,1.9628
2.434048,0.0107,1.543,1.5631
2.449835,0.3808,1.3662,1.1004
2.453909,0.6407,1.2184,0.5587
2.465994,1.0772,1.0324,-0.0139
2.482548,1.5969,0.772,-0.8359
2.484251,2.2141,0.4491,-2.0978
2.499797,2.8688,-0.1109,-3.2849
2.504289,3.3967,-0.8626,-3.7342
2.516727,3.654,-1.5526,-3.3873
2.533181,3.5667,-2.1282,-2.6417
2.534305,3.1167,-2.3382,-2.1532
2.549695,2.4206,-1.9494,-2.2151
2.568465,2.1402,-1.3477,-2.057
2.581102,1.5658,-0.1653,-1.302
2.595034,1.2858,0.3431,-0.8525
2.604955,0.3627,1.1837,0.3164
2.614886,-0.0334,1.5018,1.0151
2.62799,-0.3094,1.6233,1.6586
2.634931,-0.4889,0.9467,2.05
2.64513,-0.5705,-0.589,2.0997
2.655331,-0.6169,-2.3573,1.6248
2.66532,-0.3701,-3.9437,0.5112
2.677806,0.1306,-5.3894,-0.8323
2.685302,0.8605,-6.1492,-2.3086
2.696637,1.8285,-6.2194,-3.1052
2.705973,2.0274,-5.0226,-2.5869
2.716059,0.5041,-2.3502,-1.2251
2.735102,-1.5726,0.03,0.6271
2.735904,-2.9591,1.3147,1.288
2.75659,-3.6339,2.1936,1.3169
2.756735,-4.076,2.6315,1.0565
2.766535,-4.3165,2.3241,0.5961
2.781443,-4.4851,1.5692,0.3642
2.786089,-4.5178,0.6666,0.4144
2.797642,-4.503,-0.1116,0.6512
2.806581,-4.5623,-0.5948,0.948
2.816743,-4.626,-0.9046,1.2874
2.833691,-4.5157,-0.9821,1.6355
2.836736,-4.3749,-0.846,1.8154
2.848507,-4.0531,-0.271,1.7614
2.863833,-3.5427,0.2478,1.6426
2.866654,-2.9789,0.4325,1.5456
2.881163,-2.3535,0.4306,1.5265
2.88684,-1.9659,0.4503,1.5039
2.897228,-1.6088,0.4747,1.5844
2.914738,-1.3589,0.4785,1.6909
2.917108,-1.103,0.3617,1.8588
2.9303,-0.8684,0.1516,1.983
2.937572,-0.3897,-0.0901,1.9724
2.947646,0.1009,-0.3399,1.9282
2.968289,0.2946,-0.4983,1.8511
2.968498,0.4615,-0.4405,1.7471
2.983702,0.5786,-0.1981,1.6805
2.987748,0.6087,0.0551,1.4202
2.999742,0.6928,0.2142,1.1025
3.015368,0.8321,0.3068,0.7821
3.018297,1.136,0.326,0.3853
3.030441,1.2916,0.2725,0.1283
3.037861,1.5171,0.1514,-0.0748
3.048169,1.7988,0.0201,-0.366
3.063824,1.9447,-0.1209,-0.5246
3.068334,2.1025,-0.2026,-0.8106
3.081263,2.206,-0.1983,-1.1017
3.089261,2.3145,-0.0966,-1.2828
3.098609,2.4149,0.019,-1.4654
3.115369,2.5494,0.3072,-1.4626
3.118519,2.5673,0.4589,-1.4186
3.130212,2.6842,0.5472,-1.3649
3.139155,2.7742,0.5969,-1.2066
3.148993,2.8491,0.61,-1.0647
3.165608,2.7446,0.4222,-0.9928
3.169055,2.5408,0.3035,-0.9275
3.183526,2.3166,0.2688,-0.9549
3.189196,2.0938,0.2792,-1.0269
3.199856,1.9918,0.2624,-1.091
3.216003,1.867,0.3091,-1.1464
3.219271,1.746,0.3174,-1.1509
3.232336,1.632,0.1911,-1.2355
3.239792,1.4556,-0.0163,-1.2257
3.249705,1.3448,-0.2181,-1.182
3.264604,1.3013,-0.3602,-1.1068
3.272982,1.3706,-0.4383,-1.0247
3.280802,1.2679,-0.6291,-0.9577
3.297114,1.1207,-0.8889,-0.8917
3.299728,1.0414,-1.3001,-0.7995
3.313633,0.9875,-1.63,-0.6557
3.319985,0.8551,-1.9221,-0.5584
3.33129,0.7258,-1.9833,-0.4255
3.34789,0.7478,-2.2864,-0.2742
3.350393,1.083,-2.9456,-0.0244
3.368875,1.7428,-3.4123,0.3502
3.381084,2.4397,-3.2713,0.3205
3.394813,2.6324,-2.8674,0.0919
3.400606,2.746,-2.4145,-0.2971
3.412628,2.6955,-2.0488,-0.8413
3.420926,2.5145,-1.6085,-1.6556
3.43091,2.4693,-1.288,-2.6942
3.448173,2.1911,-1.0797,-3.9232
3.451356,1.9935,-0.9685,-5.4612
3.465426,2.0243,-1.0466,-8.7972
3.471152,1.457,-1.1837,-11.6673
3.484291,0.1555,-1.078,-9.67
3.504573,-1.0926,-1.1957,-5.3558
3.504719,-1.827,-1.5288,-2.2051
3.516686,-2.2223,-1.8209,-0.3833
3.521385,-2.7927,-2.2608,1.1926
3.531635,-3.576,-2.8313,2.1196
3.547411,-3.9845,-3.4,2.8816
3.551909,-4.4341,-4.0184,4.0315
3.564017,-4.7685,-4.4029,4.5461
3.574574,-4.7094,-4.6731,4.178
3.58689,-4.5451,-4.4181,3.7918
3.601521,-4.77,-3.5725,4.0123
3.601752,-4.93,-2.1559,4.1565
3.613658,-5.015,-0.9493,4.2596
3.622202,-4.6873,-0.1144,4.4825
3.632157,-4.0853,0.4057,5.0283
3.643985,-3.8367,0.9264,5.0622
3.65244,-3.6096,1.3264,4.8851
3.662424,-3.4455,1.8317,4.4844
3.672434,-3.0967,2.0485,4.1822
3.682547,-2.6735,2.0063,3.5559
3.694788,-2.2762,1.7758,2.4916
3.702727,-1.6878,1.4028,0.9872
3.715032,-0.9745,1.1345,-0.3106
3.723726,-0.361,0.8693,-1.056
3.732897,0.0984,0.7882,-0.9795
3.750009,0.1934,0.7738,-0.7128
3.753407,-0.706,1.0463,-0.0977
3.769027,-1.9483,1.5449,0.4391
3.781652,-2.7279,1.9025,0.9195
3.783296,-3.3117,2.0591,1.2956
3.796831,-3.5228,2.2795,1.8237
3.804254,-3.3981,2.5049,2.2429
3.813701,-3.1714,2.6595,2.2595
3.830322,-2.7337,2.6222,2.1143
3.833647,-2.0367,2.4299,1.8278
3.84711,-1.1148,2.1975,1.3889
3.853829,-0.0218,1.9791,0.8257
3.863895,0.8593,1.5419,-0.1012
3.881074,1.9033,0.9997,-1.5136
3.884015,3.3026,0.0851,-3.3497
3.897445,5.0982,-1.1403,-5.2365
3.90489,6.7746,-2.5088,-6.2392
3.91451,7.4331,-3.7195,-4.4747
3.930722,7.2513,-4.433,-1.5478
3.93635,5.405,-3.9451,-0.9143
3.953127,3.1382,-2.4106,-1.6573
3.954521,1.6728,-0.8432,-1.6588
3.964914,0.6276,0.5351,-1.3829
3.979121,-0.1708,1.512,-1.126
3.984848,-0.8253,1.8706,-0.3111
3.99526,-1.3538,0.1463,0.4172
4.005223,-1.79,-2.2187,0.4299
4.015058,-1.7305,-4.173,-0.1712
4.03153,-1.127,-5.7507,-0.3997
4.035064,-0.158,-6.6415,-0.0559
4.04873,0.5329,-6.4008,0.6711
4.05521,0.3606,-4.679,0.8618
4.065833,-0.8226,-2.1969,0.9797
4.082194,-2.0454,-0.12,1.1971
4.085225,-2.8048,1.3407,1.0868
4.097507,-3.3408,2.4031,0.7468
4.105455,-3.7437,2.8142,0.6346
4.116565,-3.9378,2.3817,0.673
4.129182,-4.0138,1.4533,0.6572
4.135561,-4.0271,0.6248,0.7157
4.14705,-4.1087,0.071,0.82
4.155763,-4.3169,-0.2895,1.0094
4.167348,-4.4219,-0.6848,1.2224
4.179751,-4.6117,-0.8982,1.2804
4.185957,-4.6069,-0.6235,1.1834
4.196087,-4.2965,-0.066,1.075
4.206398,-3.4659,0.3311,1.055
4.21655,-2.8471,0.4006,1.131
4.230889,-2.3901,0.6718,1.2374
4.236835,-2.1971,0.8605,1.4071
4.247055,-2.0621,0.8623,1.6553
4.26427,-1.744,0.5878,1.9255
4.266892,-1.4321,0.2553,2.0433
4.280875,-1.061,-0.0337,2.1547
4.286764,-0.5627,-0.2909,2.197
4.297222,-0.3467,-0.4825,2.0533
4.313766,-0.0574,-0.4659,1.8674
4.317422,0.0758,-0.3764,1.7164
4.330099,0.2112,-0.1753,1.4665
4.337962,0.2127,0.0667,1.0636
4.347383,0.3599,0.1518,0.7203
4.364981,0.6906,0.1357,0.3833
4.367689,0.8933,0.0352,0.2251
4.382429,1.2523,0.055,-0.0621
4.387664,1.5051,0.0778,-0.3203
4.399495,1.5994,0.0022,-0.5211
4.414755,1.8579,0.016,-0.8544
4.41786,2.0282,-0.0513,-1.0419
4.430039,2.2538,-0.1198,-1.2658
4.438614,2.5371,-0.134,-1.4095
4.448075,2.7696,-0.1315,-1.5211
4.464105,2.942,-0.0094,-1.6082
4.46896,3.092,0.1323,-1.6927
4.480579,3.0167,0.3181,-1.5913
4.489337,2.9254,0.5278,-1.5651
4.498503,2.7391,0.7093,-1.5538
4.514834,2.4655,0.8267,-1.5538
4.518505,2.2244,0.8902,-1.4687
4.529468,2.0224,0.8848,-1.4486
4.539328,1.8908,0.6785,-1.3505
4.548999,1.7409,0.3953,-1.3451
4.564297,1.5294,0.2479,-1.351
4.569177,1.2905,0.0555,-1.3293
4.580218,1.3098,-0.1446,-1.2502
4.59233,1.181,-0.3958,-1.2394
4.599557,1.0117,-0.4539,-1.2147
4.616057,0.8598,-0.4911,-1.1927
4.619026,0.8047,-0.5674,-1.14
4.636384,0.7739,-0.6718,-1.0554
4.639493,0.6772,-0.8052,-0.9376
4.64955,0.503,-0.9925,-0.8773
4.661871,0.1657,-1.147,-0.8066
4.669774,-0.1658,-1.2517,-0.7481
4.679728,-0.2984,-1.3588,-0.7512
4.696253,-0.2407,-1.6093,-0.6648
4.700751,0.0259,-2.2077,-0.481
4.711666,0.3752,-2.9155,-0.262
4.719894,0.8605,-3.3233,0.0102
4.730756,1.4255,-3.387,0.2304
4.740773,1.857,-3.305,0.2185
4.750575,2.131,-3.0287,-0.0314
4.76389,2.379,-2.5698,-0.2823
4.770507,2.4355,-2.1633,-0.6496
4.78085,2.5192,-1.6349,-1.0373
4.796975,2.4866,-1.0904,-1.6705
4.800667,2.3112,-0.469,-2.6071
4.81241,2.1314,0.0021,-3.6832
4.820941,2.0171,0.3344,-5.369
4.830939,2.3156,0.2765,-10.0127
4.847847,1.9045,-0.0809,-12.183
4.851287,0.7035,-0.1808,-7.759
4.865536,-0.197,-0.6587,-3.3207
4.871207,-1.0168,-1.1049,-0.2397
4.882162,-1.2576,-1.5596,1.5954
4.89955,-1.9442,-2.3447,2.8508
4.914324,-3.0788,-4.049,3.2717
4.921789,-3.365,-4.6599,3.4422
4.931596,-3.9475,-5.1818,3.6922
4.946539,-4.1536,-5.4065,3.8627
4.951805,-4.1077,-4.7551,4.115
4.963135,-4.0181,-3.2812,4.305
4.972682,-3.5912,-1.8332,4.8596
4.981893,-3.0239,-0.7119,4.9845
4.996466,-2.4145,0.0863,4.7446
5.002002,-2.335,0.7522,4.5528
5.014196,-2.1707,1.323,4.4915
5.022373,-2.0058,1.7501,4.231
5.032797,-1.8311,1.8567,3.4995
5.04754,-1.5729,1.7855,3.1116
5.058228,-1.3904,1.5621,2.8897
5.067941,-1.3484,1.3443,2.6618
5.072449,-1.329,1.248,2.3218
5.082532,-1.4846,1.1671,1.6848
5.095961,-1.8039,1.027,0.6981
5.103232,-2.3432,1.0282,0.0017
5.113577,-2.9489,1.1891,-0.0888
5.12331,-3.5301,1.438,0.2863
5.133753,-3.9381,1.7284,0.6887
5.148731,-4.1498,1.9717,0.8892
5.15348,-4.2123,2.1343,1.0494
5.164096,-3.9137,2.173,1.2312
5.174051,-3.2623,2.0206,1.3752
5.183522,-2.3357,1.8561,1.4263
5.196265,-1.2132,1.5611,1.224
5.203729,-0.0037,1.2281,1.1055
5.213896,1.2216,0.8424,0.6608
5.230358,2.1399,0.4613,-0.7288
5.233916,3.0489,0.1395,-2.1968
5.247157,4.0797,-0.3895,-3.544
5.254812,5.0529,-1.0525,-4.4984
5.264325,5.5507,-1.8456,-3.8401
5.280147,5.0796,-2.4082,-2.4026
5.283992,4.0844,-2.6266,-1.4741
5.29632,2.3805,-2.0391,-1.5947
5.304599,1.1188,-1.1325,-1.4474
5.31453,0.4319,-0.2591,-1.2594
5.330908,0.0181,0.4952,-1.1291
5.334577,-0.3019,1.2073,-0.9408
5.346867,-0.3371,1.7453,-0.2236
5.355493,-0.0363,1.5936,0.6826
5.364891,0.2381,0.1318,1.2565
5.380907,0.3408,-1.6971,1.371
5.384895,0.567,-2.9981,0.964
5.397213,1.1597,-3.6314,0.6048
5.405721,1.8048,-3.812,0.5142
5.415045,1.8527,-3.5889,0.354
5.429587,1.0638,-3.1933,-0.2356
5.435257,-0.0453,-2.8961,-0.2535
5.446969,-1.1067,-2.5289,0.3399
5.455915,-1.9402,-2.0082,0.6473
5.465502,-2.616,-1.2673,0.6787
5.480921,-3.1295,-0.6134,0.5374
5.485386,-3.6752,-0.1427,0.4085
5.496184,-3.9263,0.1394,0.3867
5.505712,-4.1681,0.325,0.4077
5.515836,-4.2923,0.5301,0.5769
5.530599,-4.4351,0.7942,0.7022
5.535932,-4.4147,1.0575,0.8405
5.547791,-4.5151,1.3132,0.975
5.556592,-4.5988,1.5402,1.1398
5.566139,-4.6788,1.704,1.2934
5.580295,-4.6068,1.5997,1.5355
5.590617,-4.2987,1.1205,1.8907
5.602399,-3.8842,0.573,2.3318
5.606279,-3.3711,0.0895,2.7116
5.629194,-2.6707,-0.2503,2.9049
5.629289,-2.1371,-0.4155,2.7319
5.641279,-1.6685,-0.4996,2.4868
5.647221,-1.323,-0.4128,2.4356
5.662276,-0.9338,-0.2485,2.3092
5.666791,-0.67,-0.1052,2.0584
5.679082,-0.3604,-0.052,1.7667
5.687231,-0.024,0.0129,1.4438
5.697098,0.0959,0.0288,1.2264
5.711842,0.3159,0.0036,0.9552
5.717183,0.6158,-0.0732,0.604
5.729765,0.8728,-0.2366,0.3166
5.737793,1.0943,-0.463,0.0704
5.747544,1.4036,-0.5623,-0.276
5.758013,1.714,-0.6123,-0.7751
5.767789,1.9081,-0.5443,-1.1577
5.784243,2.0017,-0.4906,-1.4188
5.787434,2.1865,-0.3742,-1.7035
5.797496,2.4111,-0.0866,-1.8854
5.813178,2.6781,0.0096,-2.0945
5.817841,2.8738,0.0592,-2.155
5.82941,2.9805,0.1133,-2.0761
5.838371,3.0599,0.1765,-1.9916
5.848173,2.9922,0.3113,-1.8855
5.864088,2.8143,0.4807,-1.8399
5.868555,2.5335,0.6041,-1.8877
5.879588,2.2201,0.6742,-1.8909
5.88924,1.9916,0.5641,-1.9323
5.898735,1.8321,0.3132,-1.9142
5.913906,1.616,0.0345,-1.8855
5.918663,1.3623,-0.1029,-1.838
5.929987,1.1369,-0.1494,-1.8754
5.939874,1.0977,-0.0741,-1.8573
5.949209,0.9435,-0.0817,-1.7777
5.96419,0.9195,-0.0307,-1.6804
5.968957,0.9502,-0.0747,-1.5878
5.979352,0.9358,-0.1835,-1.521
5.989872,0.8951,-0.3084,-1.4375
5.999227,0.8034,-0.5177,-1.3846
6.013588,0.6578,-0.7463,-1.3233
6.019453,0.4234,-0.9312,-1.1197
6.030229,0.2022,-1.0541,-0.9088
6.04031,0.0153,-1.1455,-0.8352
6.049783,0.0734,-1.6709,-0.6664
6.06446,0.4256,-2.5532,-0.4747
6.070104,0.8957,-3.186,-0.19
6.081789,1.1529,-3.4474,0.0235
6.090894,1.5426,-3.2578,0.3225
6.100033,1.7942,-2.9512,0.4503
6.114062,2.0985,-2.6098,0.4838
6.120083,2.3037,-2.2067,0.4535
6.130406,2.4046,-1.8691,0.2763
6.147066,2.3302,-1.523,-0.0549
6.150383,2.0661,-1.0755,-0.5377
6.164915,1.7133,-0.5533,-0.9861
6.171323,1.3497,-0.0171,-1.4786
6.181053,1.0963,0.2824,-2.2819
6.196792,0.9284,0.4343,-3.1302
6.200474,0.8114,0.4286,-4.9976
6.213193,0.3499,0.0576,-7.9108
6.221527,-0.3004,-0.1983,-7.6089
6.231365,-1.1156,-0.3987,-4.7978
6.247562,-1.6306,-0.7462,-1.7463
6.250978,-1.7797,-1.1665,0.4487
6.264344,-2.3395,-1.9432,2.1128
6.271777,-2.6555,-2.8749,2.8165
6.281373,-2.8763,-4.0016,2.977
6.296603,-2.9972,-4.7361,3.0711
6.304716,-3.2463,-4.9726,3.1245
6.316758,-3.4242,-4.725,3.1696
6.321518,-3.7656,-3.7687,3.3299
6.331416,-3.9913,-2.3157,3.7317
6.346496,-3.8951,-1.0063,4.11
6.352029,-3.6743,-0.0886,4.3599
6.363431,-3.3862,0.6424,4.4545
6.373265,-3.2389,1.1174,4.2336
6.382366,-2.8576,1.3865,4.3893
6.397631,-2.6392,1.6724,4.4614
6.402423,-2.3382,1.8164,4.3778
6.413698,-2.095,1.7707,4.2047
6.423184,-1.8286,1.5724,3.8622
6.432481,-1.5826,1.3819,3.3361
6.446039,-1.3371,1.2243,2.3956
6.453001,-1.078,1.0374,1.1724
6.464149,-0.8622,0.8709,-0.0903
6.472773,-0.9155,0.8409,-0.7877
6.482697,-1.5648,1.1082,-0.9161
6.496392,-2.273,1.4014,-0.4148
6.502618,-2.7842,1.5925,0.2554
6.513945,-3.1537,1.6576,0.6209
6.523311,-3.2154,1.6376,0.7655
6.53313,-3.0191,1.6902,0.9375
6.547071,-2.5183,1.5273,1.0337
6.553276,-1.9822,1.3414,1.1009
6.564924,-1.2792,0.9901,1.0819
6.574048,-0.4635,0.6803,0.8408
6.583462,0.2665,0.4114,0.3379
6.597432,1.208,0.1371,-0.6496
6.603706,2.2332,-0.1581,-1.9923
6.61595,3.3003,-0.4862,-2.8935
6.626559,4.2131,-0.9136,-3.3622
6.636186,4.9651,-1.2849,-3.7153
6.645614,5.3932,-1.692,-2.6687
6.654227,5.2651,-1.7739,-0.8621
6.663875,4.6436,-1.3702,0.0919
6.678642,3.1483,-0.5378,-0.2006
6.684309,1.8653,0.219,-0.4402
6.695514,1.0885,0.8135,-0.3287
6.704767,0.509,1.1699,-0.1658
6.714354,0.1293,0.9635,0.2984
6.728461,-0.3011,-0.4798,0.889
6.734439,-0.8221,-2.4378,1.1306
6.74572,-1.4357,-3.9451,0.5927
6.754788,-1.9187,-4.845,-0.1079
6.764796,-2.4693,-5.4274,-1.0226
