time,x,y,z
6.023479,0.37,0.052,0.369
6.039233,0.357,0.067,0.401
6.058778,0.205,0.308,0.579
6.061543,-0.04,0.524,0.626
6.066076,-0.12,0.519,0.617
6.068643,-0.158,0.51,0.612
6.071254,-0.199,0.493,0.6
6.073821,-0.235,0.472,0.583
6.082659,-0.272,0.446,0.568
6.086256,-0.415,0.307,0.47
6.08888,-0.45,0.269,0.441
6.091477,-0.481,0.229,0.408
6.103445,-0.509,0.187,0.374
6.106717,-0.637,-0.086,0.19
6.122824,-0.657,-0.15,0.153
6.142412,-0.698,-0.656,-0.042
6.147117,-0.425,-1.073,-0.022
6.149565,-0.352,-1.074,0.003
6.152218,-0.271,-1.059,0.035
6.154587,-0.183,-1.027,0.066
6.15704,-0.091,-0.987,0.1
6.164617,0.003,-0.935,0.133
6.167124,0.29,-0.73,0.228
6.171992,0.464,-0.579,0.275
6.174356,0.541,-0.504,0.292
6.184246,0.611,-0.434,0.304
6.187218,0.798,-0.203,0.303
6.189605,0.823,-0.159,0.292
6.192316,0.837,-0.12,0.282
6.203667,0.845,-0.093,0.267
6.207282,0.793,-0.056,0.176
6.222878,0.769,-0.066,0.159
6.24197,0.529,-0.223,0.117
6.261304,0.266,-0.33,0.173
6.265018,-0.009,-0.244,0.245
6.267522,-0.041,-0.22,0.249
6.272077,-0.071,-0.191,0.251
6.273756,-0.104,-0.162,0.251
6.27526,-0.134,-0.134,0.251
6.283907,-0.166,-0.105,0.249
6.288042,-0.287,0.004,0.226
6.290322,-0.317,0.026,0.22
6.304125,-0.348,0.049,0.21
6.308075,-0.532,0.087,0.164
6.323105,-0.561,0.084,0.152
6.326357,-0.648,0.061,0.093
6.34227,-0.644,0.062,0.087
6.361422,-0.512,0.093,0.061
6.380448,-0.138,0.149,0.139
6.399739,0.143,0.113,0.213
6.41851,0.252,-0.014,0.251
6.42167,0.15,-0.051,0.316
6.424127,0.127,-0.039,0.322
6.43827,0.107,-0.023,0.326
6.441384,-0.03,0.146,0.284
6.458179,-0.05,0.181,0.266
6.477071,-0.131,0.354,0.152
6.481683,-0.084,0.327,0.355
6.4844,-0.069,0.316,0.401
6.486923,-0.053,0.307,0.449
6.489301,-0.035,0.302,0.493
6.491815,-0.014,0.3,0.538
6.499044,0.005,0.298,0.576
6.501792,0.061,0.31,0.678
6.504324,0.076,0.318,0.704
6.507024,0.096,0.328,0.723
6.518264,0.11,0.339,0.739
6.522002,0.157,0.409,0.745
6.524646,0.159,0.42,0.733
6.53767,0.164,0.432,0.721
6.542055,0.144,0.427,0.535
6.55663,0.14,0.409,0.492
6.576271,0.119,0.195,0.244
6.595337,0.138,-0.219,0.019
6.614339,0.19,-0.711,-0.138
6.633128,0.243,-0.967,-0.234
6.653096,0.256,-1.007,-0.263
6.65562,0.243,-0.763,-0.197
6.671241,0.24,-0.661,-0.167
6.675495,0.215,-0.266,-0.051
6.690624,0.207,-0.19,-0.029
6.709538,0.15,0.279,0.091
6.728538,0.038,0.669,0.182
6.734023,-0.098,0.821,0.129
6.734284,-0.117,0.822,0.11
6.749318,-0.156,0.805,0.072
6.753724,-0.3,0.608,-0.081
6.756175,-0.319,0.564,-0.101
6.758639,-0.339,0.516,-0.123
6.770713,-0.359,0.465,-0.141
6.773797,-0.456,0.154,-0.208
6.789326,-0.476,0.085,-0.216
6.808208,-0.622,-0.388,-0.248
6.827354,-0.669,-0.568,-0.314
6.831663,-0.329,-0.135,-0.39
6.834277,-0.271,-0.06,-0.375
6.836703,-0.212,0.012,-0.362
6.839234,-0.152,0.085,-0.346
6.841801,-0.091,0.154,-0.324
6.849485,-0.033,0.215,-0.299
6.852092,0.125,0.336,-0.216
6.856902,0.208,0.367,-0.162
6.870128,0.241,0.362,-0.139
6.874705,0.339,0.169,-0.035
6.890039,0.339,0.121,-0.027
6.908736,0.289,-0.16,-0.032
6.928197,0.161,-0.318,-0.096
6.932362,-0.008,-0.194,-0.2
6.934955,-0.027,-0.166,-0.209
6.937493,-0.046,-0.134,-0.217
6.940107,-0.062,-0.103,-0.224
6.942695,-0.08,-0.069,-0.228
6.952877,-0.097,-0.035,-0.234
6.955252,-0.158,0.094,-0.239
6.958578,-0.175,0.127,-0.236
6.971946,-0.189,0.155,-0.235
6.975398,-0.253,0.327,-0.195
6.991057,-0.258,0.354,-0.186
7.010052,-0.251,0.524,-0.119
7.013017,-0.126,0.742,-0.031
7.015605,-0.104,0.768,-0.024
7.018093,-0.078,0.79,-0.016
7.020571,-0.054,0.808,-0.012
7.023114,-0.025,0.826,-0.007
7.0259,0,0.842,-0.004
7.031603,0.027,0.853,-0.002
7.031722,0.054,0.861,0.003
7.033271,0.08,0.866,0.005
7.036165,0.104,0.866,0.007
7.038261,0.13,0.863,0.008
7.040819,0.152,0.855,0.006
7.051215,0.174,0.844,0.006
7.055718,0.257,0.747,0.011
7.058383,0.27,0.724,0.01
7.070697,0.279,0.697,0.005
7.07341,0.306,0.585,-0.025
7.090405,0.303,0.571,-0.037
7.109232,0.274,0.539,-0.138
7.128104,0.2,0.572,-0.182
7.146771,0.124,0.54,-0.098
7.166202,0.061,0.567,0.026
7.169387,-0.004,0.856,0.102
7.172309,-0.01,0.915,0.097
7.174301,-0.013,0.978,0.087
7.197173,-0.016,1.042,0.072
7.22338,-0.011,1.61,-0.221
7.244496,0.008,1.88,-0.509
7.26263,0.033,1.85,-0.56
7.268286,0.06,1.729,-0.473
7.270413,0.066,1.709,-0.456
7.272942,0.068,1.689,-0.439
7.275733,0.07,1.672,-0.418
7.283539,0.073,1.655,-0.397
7.288082,0.079,1.596,-0.299
7.290556,0.082,1.586,-0.275
7.302471,0.084,1.572,-0.245
7.305704,0.09,1.529,-0.09
7.308563,0.089,1.524,-0.056
7.321745,0.089,1.521,-0.021
7.325824,0.076,1.496,0.195
7.340784,0.072,1.497,0.231
7.359697,0.016,1.504,0.419
7.378962,-0.113,1.532,0.548
7.397779,-0.328,1.612,0.525
7.416865,-0.522,1.644,0.32
7.436336,-0.595,1.266,0.052
7.457981,-0.379,0.712,-0.06
7.461862,0.112,0.399,0.079
7.464478,0.171,0.399,0.105
7.466534,0.231,0.404,0.135
7.469003,0.286,0.415,0.164
7.471478,0.338,0.429,0.195
7.473903,0.388,0.449,0.223
7.481302,0.434,0.47,0.252
7.483891,0.551,0.559,0.332
7.48663,0.58,0.594,0.354
7.489027,0.606,0.627,0.376
7.491583,0.626,0.663,0.388
7.500898,0.644,0.703,0.404
7.504062,0.672,0.865,0.432
7.506901,0.667,0.904,0.435
7.509278,0.661,0.943,0.437
7.520367,0.65,0.983,0.436
7.524299,0.554,1.151,0.444
7.539227,0.532,1.181,0.446
7.541855,0.351,1.318,0.497
7.55881,0.315,1.338,0.51
7.577834,0.117,1.44,0.566
7.595947,-0.094,1.565,0.547
7.600338,-0.153,1.624,0.426
7.60282,-0.148,1.624,0.41
7.605292,-0.137,1.622,0.398
7.60806,-0.125,1.619,0.387
7.617003,-0.108,1.61,0.378
7.620794,-0.008,1.568,0.363
7.623069,0.024,1.555,0.366
7.625554,0.056,1.54,0.367
7.63958,0.091,1.525,0.372
7.658856,0.331,1.415,0.418
7.662884,0.573,1.323,0.459
7.665187,0.59,1.318,0.458
7.667841,0.601,1.318,0.454
7.670464,0.611,1.323,0.445
7.672825,0.617,1.324,0.44
7.675343,0.619,1.328,0.432
7.681195,0.618,1.331,0.425
7.68129,0.615,1.333,0.414
7.683142,0.607,1.34,0.407
7.685412,0.598,1.345,0.398
7.688116,0.586,1.347,0.39
7.690515,0.573,1.352,0.384
7.701018,0.559,1.357,0.382
7.705449,0.473,1.383,0.375
7.708341,0.453,1.394,0.377
7.720325,0.434,1.403,0.38
7.723177,0.33,1.486,0.407
7.725754,0.306,1.503,0.414
7.739451,0.283,1.522,0.422
7.746908,0.148,1.586,0.475
7.747142,0.112,1.589,0.489
7.747308,0.078,1.584,0.501
7.772205,0.045,1.575,0.518
7.796597,-0.333,1.291,0.681
7.801307,-0.179,1.585,0.532
7.80394,-0.128,1.628,0.515
7.806808,-0.077,1.666,0.498
7.809087,-0.024,1.693,0.48
7.817684,0.03,1.713,0.465
7.821587,0.222,1.706,0.417
7.823954,0.266,1.682,0.409
7.840226,0.304,1.652,0.397
7.860274,0.507,1.283,0.371
7.864227,0.667,0.801,0.423
7.866904,0.684,0.757,0.432
7.86955,0.699,0.718,0.438
7.872084,0.719,0.687,0.443
7.874438,0.733,0.658,0.444
7.881389,0.749,0.64,0.443
7.884686,0.78,0.647,0.419
7.887196,0.787,0.672,0.401
7.889522,0.792,0.707,0.385
7.892079,0.792,0.756,0.362
7.901755,0.79,0.818,0.343
7.905051,0.763,1.187,0.231
7.907208,0.748,1.311,0.204
7.921217,0.732,1.442,0.174
7.924639,0.551,2.372,0.042
7.94024,0.509,2.531,0.026
7.959402,0.185,3.236,0.005
7.962543,-0.272,3.452,-0.009
7.964967,-0.321,3.443,-0.02
7.967553,-0.368,3.424,-0.032
7.969817,-0.413,3.406,-0.043
7.975545,-0.456,3.384,-0.058
7.976824,-0.497,3.353,-0.071
7.983146,-0.533,3.319,-0.082
7.98746,-0.655,3.141,-0.137
7.989996,-0.678,3.088,-0.148
7.992522,-0.698,3.033,-0.157
8.002728,-0.717,2.974,-0.167
8.007554,-0.776,2.659,-0.191
8.022898,-0.782,2.592,-0.194
8.048939,-0.804,2.119,-0.111
8.068136,-0.458,2.126,0.172
8.086736,0.183,2.659,0.396
8.090856,0.511,2.696,0.41
8.105407,0.523,2.657,0.41
8.109401,0.493,2.356,0.388
8.125258,0.479,2.306,0.382
8.14458,0.379,2.108,0.317
8.148851,0.225,2.093,0.225
8.151285,0.205,2.101,0.224
8.153709,0.189,2.111,0.221
8.156382,0.171,2.121,0.221
8.158963,0.151,2.13,0.222
8.164904,0.136,2.139,0.224
8.168925,0.075,2.165,0.239
8.171434,0.057,2.176,0.246
8.173945,0.037,2.182,0.249
8.183819,0.019,2.192,0.254
8.186914,-0.045,2.225,0.271
8.189154,-0.057,2.233,0.272
8.191565,-0.07,2.246,0.272
8.202807,-0.079,2.254,0.272
8.206877,-0.131,2.294,0.259
8.221841,-0.138,2.303,0.254
8.224631,-0.166,2.346,0.252
8.240387,-0.164,2.355,0.257
8.259906,-0.088,2.435,0.302
8.278834,0.078,2.484,0.387
8.298619,0.209,2.353,0.458
8.317213,0.221,2.012,0.35
8.336307,0.177,1.744,0.071
8.354902,0.127,1.545,-0.077
8.37357,0.077,1.374,-0.055
8.392376,0.007,1.274,0.097
8.411255,-0.063,1.387,0.198
8.429313,-0.133,1.739,0.183
8.433779,-0.128,2.13,0.019
8.436359,-0.122,2.164,-0.005
8.438882,-0.11,2.191,-0.031
8.441778,-0.097,2.213,-0.054
8.450013,-0.08,2.23,-0.077
8.453867,-0.001,2.228,-0.15
8.456476,0.019,2.211,-0.162
8.458942,0.043,2.19,-0.173
8.469369,0.064,2.163,-0.178
8.471974,0.145,2.015,-0.183
8.488763,0.183,1.935,-0.174
8.491969,0.275,1.722,-0.136
8.507595,0.287,1.692,-0.131
8.526394,0.343,1.603,-0.08
8.544888,0.352,1.68,-0.012
8.549627,0.304,1.898,0.102
8.552025,0.295,1.933,0.119
8.554343,0.284,1.969,0.139
8.557211,0.269,2.002,0.159
8.571464,0.254,2.035,0.179
8.574349,0.134,2.128,0.314
8.589936,0.11,2.121,0.339
8.608561,-0.12,1.814,0.491
8.628223,-0.325,1.301,0.533
8.64622,-0.463,1.037,0.394
8.650419,-0.411,1.222,0.244
8.652942,-0.396,1.246,0.235
8.655417,-0.382,1.266,0.232
8.657399,-0.366,1.284,0.232
8.666415,-0.35,1.297,0.235
8.670578,-0.285,1.299,0.279
8.673003,-0.271,1.29,0.294
8.67554,-0.256,1.278,0.311
8.68543,-0.241,1.26,0.328
8.688252,-0.193,1.181,0.407
8.690784,-0.183,1.16,0.428
8.704732,-0.171,1.139,0.447
8.708387,-0.124,1.054,0.538
8.723465,-0.117,1.049,0.545
8.725973,-0.083,1.015,0.573
8.742196,-0.076,1.013,0.572
8.760955,-0.046,1.017,0.546
8.766421,-0.019,1.038,0.486
8.767162,-0.015,1.041,0.484
8.794727,-0.013,1.046,0.477
8.798368,-0.07,1.151,0.491
8.800871,-0.078,1.17,0.495
8.803688,-0.092,1.186,0.501
8.805916,-0.103,1.204,0.503
8.808606,-0.117,1.225,0.509
8.81625,-0.133,1.242,0.515
8.821181,-0.191,1.309,0.532
8.823604,-0.208,1.317,0.538
8.851265,-0.224,1.326,0.542
8.87105,-0.333,1.299,0.565
8.874274,-0.394,0.947,0.592
8.894323,-0.389,0.908,0.598
8.899246,-0.273,0.623,0.626
8.901564,-0.254,0.608,0.625
8.90422,-0.232,0.596,0.625
8.906723,-0.208,0.588,0.624
8.915303,-0.185,0.584,0.62
8.919307,-0.078,0.599,0.609
8.921735,-0.053,0.61,0.611
8.924354,-0.025,0.623,0.608
8.93808,0.004,0.639,0.606
8.942633,0.146,0.755,0.61
8.956946,0.168,0.775,0.61
8.975897,0.31,0.882,0.598
8.979958,0.507,0.941,0.507
8.982255,0.532,0.939,0.489
8.984728,0.559,0.934,0.47
8.987335,0.582,0.928,0.451
8.989847,0.608,0.917,0.43
8.997899,0.632,0.902,0.411
9.002449,0.723,0.799,0.332
9.005032,0.744,0.764,0.314
9.007646,0.761,0.724,0.3
9.017573,0.777,0.685,0.285
9.020221,0.827,0.479,0.248
9.025065,0.838,0.356,0.244
9.037236,0.842,0.298,0.241
9.040347,0.836,0.013,0.277
9.055651,0.829,-0.031,0.285
9.058959,0.798,-0.166,0.316
9.074308,0.791,-0.162,0.314
9.092999,0.717,0.008,0.252
9.095486,0.571,0.284,0.147
9.098088,0.545,0.316,0.132
9.100589,0.521,0.346,0.117
9.103448,0.497,0.371,0.103
9.108173,0.473,0.39,0.091
9.108631,0.446,0.402,0.077
9.115501,0.421,0.409,0.067
9.115698,0.397,0.408,0.058
9.115853,0.372,0.4,0.047
9.118831,0.349,0.384,0.039
9.136014,0.325,0.362,0.03
9.138538,0.189,0.058,0
9.141298,0.172,-0.003,-0.003
9.155226,0.158,-0.066,-0.003
9.15848,0.08,-0.486,0.005
9.173922,0.071,-0.556,0.006
9.192917,0.031,-0.935,-0.011
9.196752,0.012,-1.106,-0.092
9.198954,0.013,-1.098,-0.103
9.201372,0.014,-1.078,-0.115
9.203812,0.015,-1.052,-0.13
9.206604,0.014,-1.019,-0.142
9.20912,0.013,-0.983,-0.156
9.21483,0.013,-0.944,-0.168
9.214946,0.013,-0.897,-0.177
9.216602,0.013,-0.848,-0.188
9.219136,0.011,-0.796,-0.196
9.221508,0.01,-0.743,-0.203
9.224135,0.008,-0.686,-0.207
9.234439,0.003,-0.629,-0.211
9.23695,-0.016,-0.389,-0.205
9.241789,-0.035,-0.267,-0.189
9.253317,-0.047,-0.207,-0.175
9.260069,-0.121,0.103,-0.101
9.260195,-0.138,0.166,-0.086
9.272676,-0.159,0.228,-0.072
9.291826,-0.277,0.589,-0.028
9.310745,-0.397,0.994,-0.058
9.314671,-0.409,1.445,-0.148
9.317175,-0.398,1.479,-0.162
9.319795,-0.386,1.505,-0.171
9.322185,-0.372,1.52,-0.179
9.324726,-0.356,1.527,-0.185
9.331536,-0.338,1.521,-0.187
9.334888,-0.281,1.445,-0.168
9.337315,-0.262,1.403,-0.156
9.339759,-0.241,1.35,-0.136
9.342399,-0.223,1.291,-0.12
9.351003,-0.205,1.217,-0.096
9.355038,-0.145,0.868,0.008
9.357536,-0.134,0.767,0.025
9.370351,-0.121,0.661,0.045
9.375169,-0.051,0.031,0.076
9.391403,-0.039,-0.063,0.065
9.410376,0.021,-0.487,-0.047
9.415181,0.06,-0.642,-0.256
9.42006,0.058,-0.629,-0.27
9.421226,0.056,-0.613,-0.279
9.423058,0.051,-0.592,-0.285
9.425666,0.046,-0.567,-0.285
9.436476,0.04,-0.54,-0.285
9.440486,-0.001,-0.385,-0.243
9.454018,-0.01,-0.35,-0.228
9.458335,-0.074,-0.117,-0.136
9.472825,-0.087,-0.074,-0.121
9.47596,-0.15,0.164,-0.047
9.491551,-0.16,0.201,-0.039
9.510552,-0.197,0.365,0.006
9.51359,-0.191,0.462,0.045
9.516285,-0.185,0.465,0.046
9.518728,-0.179,0.467,0.049
9.521891,-0.171,0.464,0.052
9.523782,-0.162,0.462,0.052
9.531744,-0.153,0.457,0.052
9.534629,-0.124,0.435,0.049
9.539141,-0.115,0.424,0.051
9.541481,-0.09,0.397,0.05
9.55156,-0.078,0.384,0.047
9.560081,-0.027,0.315,0.036
9.571592,0.022,0.236,0.034
9.574024,0.055,0.139,0.04
9.590275,0.059,0.115,0.043
9.608899,0.057,-0.03,0.052
9.612104,0.026,-0.013,-0.003
9.614358,0.025,0.008,-0.018
9.61706,0.023,0.028,-0.035
9.619306,0.02,0.053,-0.055
9.622201,0.021,0.078,-0.077
9.624588,0.024,0.109,-0.097
9.631362,0.025,0.134,-0.118
9.631446,0.031,0.157,-0.137
9.632304,0.04,0.18,-0.154
9.634683,0.048,0.198,-0.168
9.637135,0.059,0.209,-0.179
9.639588,0.072,0.219,-0.187
9.642111,0.086,0.221,-0.192
9.651135,0.103,0.221,-0.195
9.654802,0.187,0.212,-0.187
9.657692,0.21,0.206,-0.181
9.671982,0.237,0.205,-0.175
9.675338,0.348,0.173,-0.091
9.689577,0.356,0.168,-0.061
9.708166,0.362,0.262,0.149
9.727203,0.377,0.724,0.097
9.7302,0.387,1.234,-0.253
9.732679,0.374,1.268,-0.279
9.735297,0.364,1.291,-0.302
9.737682,0.351,1.31,-0.319
9.740291,0.335,1.319,-0.333
9.748446,0.319,1.324,-0.345
9.752894,0.267,1.309,-0.371
9.75532,0.256,1.299,-0.374
9.757862,0.25,1.285,-0.376
9.767759,0.243,1.268,-0.378
9.773246,0.236,1.199,-0.368
9.774395,0.237,1.171,-0.359
9.775592,0.241,1.104,-0.334
9.787074,0.249,1.066,-0.317
9.790553,0.288,0.841,-0.194
9.807277,0.295,0.791,-0.166
9.825686,0.341,0.539,0.092
9.82947,0.313,0.568,0.36
9.831192,0.299,0.606,0.392
9.833525,0.286,0.651,0.42
9.836441,0.273,0.7,0.444
9.838604,0.256,0.755,0.467
9.84135,0.237,0.816,0.489
9.848331,0.219,0.882,0.503
9.851214,0.164,1.069,0.529
9.853656,0.146,1.12,0.531
9.856215,0.128,1.16,0.535
9.858537,0.107,1.184,0.536
9.867516,0.087,1.196,0.536
9.871455,-0.003,1.1,0.531
9.873778,-0.028,1.046,0.53
9.886925,-0.055,0.986,0.529
9.891384,-0.204,0.565,0.484
9.907615,-0.225,0.496,0.471
9.927214,-0.365,0.026,0.311
9.931782,-0.5,-0.497,0.09
9.934197,-0.518,-0.565,0.066
9.936921,-0.536,-0.633,0.044
9.939263,-0.548,-0.706,0.025
9.941746,-0.564,-0.777,0.007
9.948436,-0.572,-0.846,-0.009
9.951783,-0.585,-1.042,-0.036
9.954408,-0.573,-1.087,-0.036
9.956954,-0.553,-1.117,-0.029
9.967578,-0.524,-1.13,-0.015
9.971908,-0.235,-0.959,0.116
9.974658,-0.154,-0.879,0.148
9.98679,-0.068,-0.786,0.185
9.989633,0.351,-0.258,0.343
9.992105,0.418,-0.157,0.361
10.005664,0.472,-0.067,0.376
10.008255,0.639,0.22,0.354
10.024902,0.643,0.239,0.335
10.043997,0.541,0.087,0.131
10.062665,0.338,-0.277,-0.024
10.065155,0.145,-0.465,-0.052
10.067917,0.122,-0.457,-0.048
10.070286,0.098,-0.443,-0.043
10.072671,0.073,-0.422,-0.041
10.075422,0.051,-0.392,-0.037
10.082336,0.023,-0.358,-0.032
10.082433,-0.002,-0.318,-0.026
10.083082,-0.03,-0.275,-0.023
10.085289,-0.057,-0.227,-0.018
10.088043,-0.085,-0.177,-0.012
10.090297,-0.11,-0.125,-0.009
10.101127,-0.14,-0.069,-0.004
10.105443,-0.3,0.183,0.022
10.108029,-0.337,0.222,0.028
10.120253,-0.374,0.254,0.031
10.123078,-0.576,0.331,0.034
10.125542,-0.612,0.331,0.031
10.139023,-0.643,0.33,0.024
10.157714,-0.731,0.307,-0.044
10.177032,-0.516,0.315,-0.058
10.195699,-0.021,0.288,0.091
10.214113,0.452,-0.004,0.289
10.232838,0.576,-0.392,0.357
10.252073,0.494,-0.615,0.268
10.270849,0.275,-0.528,0.04
10.292894,0.018,-0.378,-0.023
10.296884,-0.064,-0.298,0.289
10.299381,-0.056,-0.29,0.336
10.301892,-0.041,-0.281,0.385
10.304651,-0.023,-0.268,0.426
10.309159,-0.005,-0.251,0.463
10.316896,0.014,-0.23,0.495
10.319484,0.112,-0.138,0.559
10.321947,0.136,-0.115,0.559
10.324406,0.16,-0.093,0.55
10.335796,0.184,-0.072,0.539
10.33959,0.279,-0.03,0.42
10.342143,0.288,-0.041,0.386
10.354955,0.298,-0.058,0.35
10.374192,0.323,-0.291,0.133
10.39277,0.322,-0.686,-0.07
10.411533,0.33,-1.102,-0.163
10.43009,0.332,-1.42,-0.161
10.449398,0.292,-1.522,-0.094
10.468619,0.222,-1.348,-0.049
10.487588,0.115,-0.904,-0.057
10.506732,-0.021,-0.415,-0.09
10.525671,-0.236,0.072,-0.079
10.545275,-0.479,0.443,-0.104
10.563822,-0.7,0.67,-0.183
10.583005,-0.943,0.777,-0.307
10.602384,-0.903,0.763,-0.504
10.621279,-0.507,0.532,-0.538
10.645153,-0.062,0.139,-0.221
10.663071,0.291,-0.484,0.122
10.681602,0.322,-0.778,0.091
10.685182,0.277,-0.856,-0.052
10.687158,0.269,-0.853,-0.071
10.69025,0.26,-0.843,-0.088
10.692524,0.249,-0.834,-0.105
10.700762,0.237,-0.819,-0.115
10.704771,0.179,-0.753,-0.161
10.707357,0.167,-0.732,-0.17
10.719135,0.15,-0.709,-0.176
10.722289,0.062,-0.573,-0.204
10.724955,0.041,-0.539,-0.202
10.737833,0.024,-0.505,-0.202
10.756665,0.288,0.813,-0.085
10.774999,0.26,1.382,0.113
10.781793,0.389,1.934,0.224
10.781993,0.392,1.976,0.24
10.782117,0.388,2.002,0.252
10.797669,0.384,2.015,0.266
10.800353,0.266,1.824,0.319
10.803428,0.252,1.766,0.318
10.805426,0.243,1.698,0.316
10.808022,0.237,1.624,0.316
10.817071,0.234,1.544,0.313
10.820712,0.233,1.191,0.279
10.823297,0.24,1.126,0.266
10.83576,0.249,1.076,0.249
10.838843,0.269,0.826,0.141
10.854915,0.265,0.689,0.087
10.858613,0.329,0.393,-0.107
10.874409,0.348,0.365,-0.136
10.893502,0.516,0.312,-0.242
10.896393,0.719,0.042,-0.081
10.898771,0.737,0.003,-0.047
10.901225,0.755,-0.036,-0.012
10.903739,0.773,-0.067,0.023
10.90669,0.788,-0.095,0.064
10.914788,0.802,-0.114,0.104
10.918903,0.804,-0.102,0.226
10.921281,0.793,-0.076,0.241
10.923741,0.776,-0.046,0.247
10.93366,0.754,-0.015,0.24
10.936442,0.617,0.087,0.109
10.938901,0.575,0.099,0.062
10.941432,0.531,0.107,0.01
10.952427,0.483,0.11,-0.044
10.956668,0.255,0.105,-0.33
10.959171,0.212,0.104,-0.383
10.971038,0.171,0.104,-0.438
10.9746,0.021,0.164,-0.638
10.989561,0.007,0.207,-0.658
11.008163,-0.022,0.622,-0.63
11.026942,0.014,0.796,-0.423
11.029678,0.081,0.643,-0.057
11.032156,0.086,0.608,-0.017
11.0345,0.088,0.572,0.021
11.03698,0.09,0.536,0.056
11.039466,0.092,0.502,0.091
11.042053,0.091,0.471,0.122
11.048708,0.087,0.444,0.148
11.049759,0.081,0.42,0.174
11.049814,0.077,0.398,0.196
11.05216,0.07,0.382,0.215
11.054614,0.059,0.368,0.232
11.057396,0.049,0.361,0.244
11.067411,0.036,0.36,0.25
11.070051,-0.039,0.411,0.272
11.074835,-0.085,0.475,0.271
11.085798,-0.104,0.516,0.27
11.089157,-0.195,0.662,0.243
11.105611,-0.258,0.669,0.213
11.109065,-0.522,0.319,0.083
11.124409,-0.569,0.226,0.057
11.14302,-0.926,-0.539,-0.102
11.161539,-1.185,-1.117,-0.185
11.179243,-1.088,-0.987,-0.142
11.183728,-0.229,0.205,0.162
11.186181,-0.1,0.325,0.212
11.1888,0.025,0.424,0.259
11.191822,0.14,0.492,0.303
11.21935,0.244,0.531,0.339
11.237704,0.934,0.018,0.43
11.256207,1.074,-0.255,0.213
11.275016,0.965,-0.264,0.011
11.293651,0.655,-0.348,-0.012
11.312264,0.247,-0.333,0.039
11.330467,-0.142,-0.075,0.141
11.34815,-0.492,0.157,0.159
11.352527,-0.728,-0.015,0.047
11.354869,-0.742,-0.057,0.038
11.357499,-0.755,-0.096,0.029
11.367183,-0.761,-0.13,0.021
11.370285,-0.765,-0.245,0.008
11.372802,-0.762,-0.272,0.006
11.375103,-0.758,-0.295,0.007
11.385612,-0.756,-0.318,0.01
11.390228,-0.729,-0.383,0.031
11.39298,-0.726,-0.386,0.038
11.403813,-0.723,-0.387,0.041
11.407902,-0.699,-0.4,0.076
11.422472,-0.686,-0.403,0.084
11.425479,-0.528,-0.355,0.083
11.440813,-0.491,-0.34,0.068
11.459207,-0.223,-0.322,-0.096
11.477553,0.091,-0.452,-0.108
11.495245,0.383,-0.503,0.035
11.498984,0.391,-0.511,0.169
11.501041,0.372,-0.485,0.173
11.503175,0.348,-0.46,0.173
11.50569,0.322,-0.435,0.171
11.508521,0.29,-0.412,0.165
11.523448,0.257,-0.385,0.152
11.525598,0.072,-0.25,0.016
11.542071,0.043,-0.232,-0.016
11.560699,-0.173,-0.186,-0.168
11.578358,-0.602,-0.497,-0.269
11.58168,-0.775,-0.817,-0.357
11.584069,-0.771,-0.841,-0.366
11.58661,-0.757,-0.853,-0.369
11.589122,-0.735,-0.863,-0.368
11.591788,-0.71,-0.873,-0.364
11.599694,-0.678,-0.881,-0.363
11.604172,-0.529,-0.895,-0.356
11.606694,-0.484,-0.892,-0.356
11.618242,-0.434,-0.879,-0.352
11.621973,-0.149,-0.729,-0.327
11.62451,-0.087,-0.688,-0.325
11.637119,-0.026,-0.647,-0.313
11.639686,0.212,-0.434,-0.26
11.642256,0.242,-0.39,-0.251
11.656078,0.269,-0.352,-0.239
11.660369,0.3,-0.213,-0.212
11.662092,0.292,-0.203,-0.213
11.674645,0.27,-0.212,-0.223
11.693616,0.162,-0.369,-0.279
11.696857,-0.034,-0.584,-0.487
11.699332,-0.059,-0.574,-0.516
11.701829,-0.085,-0.551,-0.543
11.704361,-0.109,-0.514,-0.569
11.706963,-0.134,-0.471,-0.595
11.716617,-0.159,-0.417,-0.619
11.71942,-0.286,-0.081,-0.677
11.721951,-0.325,0.015,-0.678
11.724606,-0.369,0.107,-0.68
11.735366,-0.418,0.19,-0.672
11.739564,-0.704,0.349,-0.592
11.742166,-0.764,0.328,-0.577
11.754919,-0.824,0.293,-0.564
11.75827,-1.041,0.032,-0.53
11.774369,-1.131,-0.129,-0.534
11.793387,-1.333,-0.465,-0.655
11.798724,-1.435,-0.496,-0.907
11.798817,-1.443,-0.473,-0.958
11.812497,-1.449,-0.445,-1.008
11.832801,-1.442,-0.258,-1.26
11.851824,-1.301,-0.244,-1.403
11.870446,-1.033,-0.201,-1.421
11.873489,-0.755,0.175,-1.429
11.875978,-0.738,0.222,-1.432
11.889461,-0.725,0.262,-1.433
11.90803,-0.733,0.416,-1.449
11.928295,-0.826,0.421,-1.435
11.947817,-0.987,0.163,-1.473
11.955566,-1.14,0.195,-1.667
11.956441,-1.166,0.19,-1.69
11.957286,-1.191,0.181,-1.708
11.962174,-1.215,0.164,-1.725
11.962346,-1.238,0.146,-1.735
11.973324,-1.261,0.118,-1.741
11.99238,-1.312,-0.092,-1.687
11.996662,-1.248,-0.367,-1.344
11.999359,-1.234,-0.383,-1.289
