time,x,y,z
0.741198,-0.399,2.026,-1.214
0.743873,-0.507,2.232,-1.114
0.746394,-0.619,2.426,-1.039
0.748643,-0.743,2.613,-0.996
0.755126,-0.88,2.804,-0.989
0.75541,-1.021,2.996,-1.014
0.756506,-1.171,3.193,-1.065
0.758816,-1.328,3.392,-1.138
0.761268,-1.491,3.603,-1.22
0.764066,-1.653,3.815,-1.313
0.771643,-1.812,4.026,-1.419
0.776454,-2.349,4.713,-1.918
0.779146,-2.457,4.833,-2.052
0.781912,-2.553,4.941,-2.185
0.788022,-2.64,5.045,-2.314
0.791505,-2.805,5.318,-2.685
0.794111,-2.827,5.392,-2.801
0.796787,-2.836,5.457,-2.913
0.798926,-2.829,5.509,-3.009
0.805197,-2.811,5.547,-3.092
0.80542,-2.775,5.566,-3.163
0.806861,-2.722,5.56,-3.214
0.809072,-2.653,5.534,-3.245
0.811839,-2.566,5.485,-3.26
0.814401,-2.46,5.421,-3.263
0.821478,-2.34,5.338,-3.244
0.824487,-1.909,5.029,-3.104
0.82688,-1.747,4.919,-3.028
0.829486,-1.578,4.794,-2.947
0.832015,-1.404,4.657,-2.864
0.838179,-1.23,4.504,-2.782
0.838438,-1.063,4.341,-2.704
0.839602,-0.889,4.174,-2.626
0.841977,-0.726,4.006,-2.557
0.844709,-0.572,3.835,-2.497
0.847151,-0.426,3.667,-2.445
0.849375,-0.292,3.502,-2.405
0.866609,-0.172,3.345,-2.372
0.869723,0.344,2.696,-2.315
0.871945,0.38,2.653,-2.328
0.874362,0.403,2.617,-2.348
0.876991,0.409,2.592,-2.378
0.8793,0.403,2.57,-2.415
0.882042,0.389,2.556,-2.461
0.911234,0.37,2.552,-2.517
0.926422,0.575,2.778,-3.094
0.932405,0.945,2.499,-3.096
0.932792,1.006,2.433,-3.067
0.949758,1.122,2.297,-2.983
0.963601,1.41,1.903,-2.599
0.975004,1.339,1.772,-2.275
0.978169,1.157,1.899,-2.037
0.980304,1.108,1.943,-1.975
0.983303,1.061,1.99,-1.922
0.991699,1.016,2.038,-1.874
0.995456,0.863,2.241,-1.723
0.997922,0.834,2.292,-1.696
1.00604,0.81,2.344,-1.666
1.010522,0.781,2.544,-1.564
1.013043,0.788,2.593,-1.544
1.015558,0.798,2.634,-1.528
1.021183,0.813,2.673,-1.52
1.025625,0.875,2.766,-1.525
1.028251,0.897,2.792,-1.525
1.030928,0.916,2.814,-1.531
1.037599,0.935,2.831,-1.536
1.040836,0.984,2.843,-1.525
1.043363,1.002,2.838,-1.514
1.04607,1.022,2.827,-1.498
1.048371,1.045,2.815,-1.488
1.054628,1.072,2.805,-1.479
1.054904,1.101,2.791,-1.466
1.056223,1.129,2.778,-1.452
1.05853,1.157,2.766,-1.434
1.061008,1.186,2.75,-1.414
1.06368,1.224,2.734,-1.388
1.071401,1.264,2.718,-1.363
1.075993,1.416,2.693,-1.221
1.078579,1.45,2.7,-1.175
1.081039,1.479,2.709,-1.129
1.089082,1.505,2.72,-1.088
1.093574,1.554,2.759,-0.939
1.096129,1.548,2.763,-0.906
1.098665,1.534,2.758,-0.88
1.105829,1.511,2.749,-0.859
1.108701,1.403,2.714,-0.832
1.111147,1.356,2.7,-0.831
1.113754,1.303,2.684,-0.833
1.121579,1.248,2.67,-0.837
1.126346,1.043,2.591,-0.843
1.128907,1.006,2.557,-0.849
1.131577,0.972,2.518,-0.855
1.138279,0.948,2.474,-0.858
1.141569,0.896,2.327,-0.864
1.144057,0.891,2.275,-0.865
1.146717,0.892,2.22,-0.863
1.149076,0.899,2.159,-0.861
1.154496,0.91,2.096,-0.859
1.154731,0.929,2.035,-0.852
1.156652,0.951,1.98,-0.84
1.159047,0.976,1.925,-0.825
1.161776,1.003,1.875,-0.804
1.164352,1.029,1.83,-0.779
1.171086,1.057,1.792,-0.748
1.174091,1.147,1.716,-0.66
1.176703,1.171,1.697,-0.632
1.179482,1.191,1.681,-0.603
1.18191,1.206,1.667,-0.578
1.18889,1.214,1.655,-0.552
1.191902,1.201,1.603,-0.499
1.194236,1.18,1.581,-0.487
1.197107,1.151,1.551,-0.483
1.19971,1.119,1.515,-0.481
1.205428,1.08,1.472,-0.487
1.205695,1.043,1.417,-0.496
1.206914,1.005,1.352,-0.507
1.209468,0.965,1.268,-0.525
1.211984,0.931,1.174,-0.542
1.214628,0.898,1.068,-0.557
1.221896,0.868,0.954,-0.573
1.224672,0.785,0.597,-0.594
1.227021,0.761,0.49,-0.592
1.230049,0.739,0.388,-0.584
1.232591,0.72,0.293,-0.578
1.247273,0.708,0.205,-0.573
1.260245,0.663,-0.191,-0.558
1.264782,0.596,-0.337,-0.566
1.272157,0.579,-0.356,-0.566
1.274978,0.516,-0.424,-0.561
1.277362,0.485,-0.44,-0.562
1.280419,0.451,-0.456,-0.564
1.282622,0.412,-0.465,-0.566
1.288067,0.369,-0.475,-0.569
1.288149,0.325,-0.477,-0.577
1.290043,0.277,-0.478,-0.579
1.292647,0.23,-0.476,-0.583
1.295124,0.179,-0.471,-0.587
1.297744,0.131,-0.465,-0.589
1.304922,0.091,-0.46,-0.585
1.307651,-0.005,-0.448,-0.556
1.31009,-0.028,-0.446,-0.539
1.312864,-0.047,-0.441,-0.52
1.315306,-0.058,-0.439,-0.5
1.321532,-0.064,-0.439,-0.479
1.321641,-0.065,-0.442,-0.458
1.325347,-0.061,-0.449,-0.437
1.325782,-0.056,-0.461,-0.416
1.327661,-0.048,-0.477,-0.396
1.330341,-0.043,-0.494,-0.373
1.33993,-0.038,-0.511,-0.348
1.343007,-0.043,-0.59,-0.226
1.345453,-0.053,-0.612,-0.188
1.348064,-0.062,-0.637,-0.147
1.356066,-0.076,-0.655,-0.104
1.360844,-0.132,-0.692,0.058
1.363407,-0.144,-0.694,0.093
1.366246,-0.158,-0.692,0.13
1.372058,-0.17,-0.684,0.164
1.375595,-0.204,-0.62,0.259
1.378415,-0.218,-0.595,0.289
1.38121,-0.233,-0.57,0.322
1.389251,-0.245,-0.549,0.362
1.39329,-0.241,-0.508,0.545
1.395824,-0.214,-0.502,0.591
1.398284,-0.177,-0.496,0.638
1.405636,-0.126,-0.485,0.681
1.408444,0.099,-0.384,0.768
1.411001,0.2,-0.321,0.776
1.413593,0.305,-0.235,0.783
1.416033,0.42,-0.128,0.778
1.422257,0.548,0.005,0.766
1.42239,0.681,0.143,0.739
1.42446,0.816,0.288,0.711
1.426175,0.947,0.43,0.68
1.428703,1.068,0.56,0.652
1.431233,1.173,0.666,0.627
1.440224,1.261,0.751,0.609
1.443832,1.443,0.837,0.621
1.446179,1.458,0.786,0.636
1.44895,1.461,0.709,0.657
1.455151,1.459,0.613,0.68
1.455247,1.449,0.501,0.711
1.456472,1.436,0.375,0.746
1.458683,1.414,0.233,0.788
1.46139,1.386,0.086,0.835
1.463812,1.36,-0.06,0.889
1.472681,1.332,-0.2,0.951
1.476543,1.2,-0.639,1.164
1.478861,1.158,-0.701,1.197
1.482016,1.115,-0.737,1.23
1.488064,1.071,-0.746,1.257
1.492168,0.938,-0.662,1.296
1.49387,0.894,-0.6,1.298
1.496563,0.853,-0.529,1.297
1.499249,0.813,-0.456,1.293
1.505155,0.773,-0.382,1.283
1.505255,0.734,-0.313,1.268
1.506784,0.698,-0.256,1.253
1.509156,0.664,-0.216,1.231
1.511744,0.633,-0.191,1.203
1.514104,0.609,-0.183,1.174
1.52208,0.586,-0.185,1.142
1.52687,0.53,-0.284,1.004
1.529156,0.527,-0.325,0.962
1.531835,0.528,-0.372,0.916
1.540341,0.534,-0.428,0.863
1.544381,0.597,-0.672,0.616
1.546789,0.616,-0.723,0.554
1.554556,0.638,-0.764,0.489
1.559433,0.691,-0.791,0.261
1.562107,0.694,-0.756,0.21
1.564769,0.7,-0.697,0.156
1.571323,0.707,-0.627,0.103
1.574698,0.676,-0.45,-0.064
1.5771,0.643,-0.388,-0.093
1.579783,0.593,-0.331,-0.117
1.582211,0.534,-0.281,-0.141
1.588144,0.471,-0.227,-0.168
1.588434,0.415,-0.17,-0.208
1.589819,0.372,-0.119,-0.24
1.592429,0.337,-0.066,-0.255
1.594833,0.294,-0.015,-0.257
1.597444,0.242,0.039,-0.255
1.606021,0.18,0.091,-0.253
1.610091,0.119,0.255,-0.358
1.612857,0.145,0.294,-0.367
1.615512,0.148,0.34,-0.351
1.621797,0.126,0.379,-0.322
1.625303,0.091,0.44,-0.331
1.627757,0.108,0.443,-0.355
1.630183,0.13,0.448,-0.384
1.633161,0.156,0.44,-0.415
1.638521,0.18,0.438,-0.445
1.638767,0.208,0.439,-0.466
1.640323,0.237,0.442,-0.492
1.642793,0.267,0.447,-0.519
1.645325,0.292,0.458,-0.548
1.647949,0.317,0.478,-0.58
1.655268,0.34,0.499,-0.618
1.657972,0.436,0.588,-0.728
1.660322,0.475,0.625,-0.76
1.663134,0.517,0.659,-0.781
1.665637,0.559,0.695,-0.798
1.671358,0.599,0.735,-0.812
1.671608,0.636,0.774,-0.823
1.672973,0.68,0.791,-0.828
1.67551,0.733,0.786,-0.83
1.67795,0.795,0.755,-0.837
1.680647,0.857,0.702,-0.848
1.689061,0.898,0.649,-0.864
1.693118,0.916,0.49,-0.95
1.695493,0.909,0.453,-0.985
1.698231,0.892,0.419,-1.024
1.708294,0.868,0.378,-1.077
1.711229,0.794,0.336,-1.331
1.713504,0.807,0.341,-1.394
1.715942,0.825,0.349,-1.459
1.722499,0.844,0.367,-1.521
1.722753,0.855,0.392,-1.585
1.723474,0.859,0.41,-1.66
1.726047,0.85,0.441,-1.744
1.728408,0.833,0.487,-1.841
1.731048,0.807,0.537,-1.934
1.73816,0.763,0.606,-2.034
1.740992,0.578,0.791,-2.305
1.743519,0.485,0.887,-2.389
1.746251,0.367,0.979,-2.461
1.748943,0.237,1.046,-2.529
1.754701,0.091,1.113,-2.594
1.754936,-0.062,1.186,-2.666
1.756295,-0.211,1.259,-2.729
1.758535,-0.357,1.333,-2.79
1.761065,-0.494,1.385,-2.862
1.764059,-0.614,1.428,-2.944
1.77153,-0.719,1.452,-3.036
1.776438,-0.976,1.421,-3.364
1.778676,-0.998,1.411,-3.41
1.781326,-1.005,1.408,-3.431
1.788382,-0.991,1.399,-3.434
1.791193,-0.843,1.389,-3.328
1.794149,-0.762,1.433,-3.261
1.796751,-0.656,1.501,-3.188
1.799026,-0.536,1.544,-3.1
1.805317,-0.417,1.558,-2.981
1.805563,-0.303,1.538,-2.84
1.806472,-0.191,1.474,-2.677
1.809134,-0.08,1.361,-2.523
1.811544,0.032,1.198,-2.443
1.814357,0.151,1.002,-2.372
1.821553,0.267,0.783,-2.297
1.825766,0.488,0.122,-2.164
1.826644,0.524,-0.085,-2.125
1.829032,0.539,-0.266,-2.088
1.831781,0.537,-0.375,-2.067
1.838862,0.511,-0.402,-2.064
1.839136,0.473,-0.347,-2.066
1.839371,0.394,-0.322,-2.082
1.841749,0.294,-0.312,-2.104
1.844253,0.194,-0.264,-2.116
1.846709,0.103,-0.164,-2.104
1.849169,0.028,-0.022,-2.079
1.855976,-0.036,0.136,-2.043
1.856409,-0.098,0.26,-2.006
1.857147,-0.162,0.361,-1.974
1.85947,-0.226,0.438,-1.951
1.862318,-0.281,0.499,-1.917
1.864648,-0.332,0.542,-1.861
1.877632,-0.382,0.569,-1.793
1.882174,-0.544,0.8,-1.259
1.893228,-0.547,0.841,-1.224
1.897044,-0.473,1.158,-1.254
1.899785,-0.443,1.227,-1.285
1.907912,-0.416,1.271,-1.31
1.912154,-0.318,1.406,-1.35
1.91471,-0.299,1.445,-1.35
1.92231,-0.281,1.467,-1.354
1.924944,-0.255,1.451,-1.386
1.927473,-0.25,1.431,-1.408
1.929808,-0.245,1.411,-1.438
1.932694,-0.235,1.39,-1.478
1.938362,-0.223,1.371,-1.525
1.938605,-0.203,1.35,-1.579
1.940118,-0.181,1.333,-1.633
1.942402,-0.159,1.319,-1.692
1.945458,-0.133,1.31,-1.758
1.950359,-0.105,1.301,-1.831
1.950658,-0.083,1.297,-1.904
1.960549,-0.061,1.296,-1.975
1.965252,-0.005,1.253,-2.392
1.972629,-0.006,1.234,-2.477
1.975077,-0.034,1.135,-2.747
1.977748,-0.053,1.092,-2.836
1.980115,-0.075,1.033,-2.919
1.98281,-0.101,0.965,-2.998
1.988495,-0.132,0.889,-3.075
1.988756,-0.165,0.809,-3.144
1.990356,-0.193,0.732,-3.221
1.992761,-0.223,0.665,-3.301
1.995145,-0.253,0.592,-3.376
1.997935,-0.288,0.498,-3.44
2.004997,-0.326,0.386,-3.499
2.005276,-0.369,0.26,-3.554
2.005495,-0.415,0.119,-3.602
2.00802,-0.461,-0.037,-3.646
2.010501,-0.508,-0.2,-3.687
2.013257,-0.554,-0.366,-3.722
2.015736,-0.606,-0.528,-3.757
2.022676,-0.658,-0.681,-3.794
2.025631,-0.82,-1.144,-3.923
2.028421,-0.867,-1.294,-3.968
2.030601,-0.912,-1.437,-4.007
2.033431,-0.956,-1.567,-4.041
2.039048,-1.005,-1.683,-4.073
2.039295,-1.054,-1.791,-4.097
2.04085,-1.104,-1.892,-4.12
2.043159,-1.155,-1.992,-4.142
2.045722,-1.208,-2.088,-4.158
2.048496,-1.264,-2.193,-4.173
2.05476,-1.32,-2.293,-4.183
2.055018,-1.383,-2.378,-4.179
2.055754,-1.451,-2.468,-4.151
2.058234,-1.529,-2.607,-4.102
2.060714,-1.612,-2.746,-4.042
2.06343,-1.694,-2.867,-3.967
2.066063,-1.772,-2.982,-3.886
2.071312,-1.85,-3.11,-3.812
2.071554,-1.926,-3.234,-3.736
2.073333,-1.996,-3.336,-3.671
2.075797,-2.055,-3.418,-3.614
2.078423,-2.083,-3.497,-3.55
2.080968,-2.076,-3.577,-3.471
2.088799,-2.02,-3.649,-3.371
2.0934,-1.486,-3.665,-2.907
2.095906,-1.304,-3.607,-2.781
2.098763,-1.109,-3.504,-2.651
2.105485,-0.899,-3.348,-2.511
2.108847,-0.275,-2.557,-2.045
2.111071,-0.1,-2.177,-1.857
2.113669,0.056,-1.745,-1.628
2.116602,0.177,-1.267,-1.345
2.122497,0.259,-0.758,-1.01
2.122778,0.299,-0.236,-0.652
2.123874,0.29,0.281,-0.288
2.126314,0.24,0.775,0.042
2.128986,0.155,1.245,0.317
2.131399,0.045,1.678,0.547
2.138217,-0.077,2.073,0.73
2.141457,-0.463,2.989,1.059
2.143899,-0.584,3.2,1.116
2.146555,-0.701,3.365,1.155
2.149165,-0.808,3.486,1.18
2.15492,-0.906,3.554,1.187
2.15519,-0.997,3.578,1.183
2.156663,-1.072,3.56,1.164
2.159307,-1.133,3.503,1.136
2.161964,-1.181,3.407,1.094
2.164126,-1.209,3.275,1.046
2.16733,-1.22,3.109,0.99
2.176117,-1.212,2.914,0.931
2.1793,-1.007,1.952,0.61
2.181998,-0.919,1.695,0.513
2.191092,-0.825,1.443,0.411
2.194115,-0.423,0.578,-0.023
2.19673,-0.333,0.421,-0.118
2.199298,-0.254,0.295,-0.209
2.205921,-0.189,0.206,-0.289
2.206226,-0.141,0.147,-0.357
2.206818,-0.11,0.119,-0.414
2.209119,-0.093,0.115,-0.461
2.211718,-0.098,0.137,-0.491
2.214219,-0.12,0.179,-0.515
2.221396,-0.157,0.244,-0.529
2.224342,-0.35,0.527,-0.521
2.226778,-0.432,0.64,-0.506
2.229359,-0.516,0.759,-0.486
2.231904,-0.602,0.881,-0.463
2.238036,-0.682,0.996,-0.432
2.238133,-0.753,1.102,-0.394
2.239331,-0.81,1.191,-0.352
2.242039,-0.857,1.263,-0.305
2.244515,-0.888,1.317,-0.255
2.246971,-0.901,1.353,-0.202
2.249492,-0.898,1.37,-0.145
2.254702,-0.88,1.375,-0.089
2.254912,-0.849,1.364,-0.033
2.257057,-0.807,1.342,0.017
2.25961,-0.752,1.308,0.059
2.261983,-0.693,1.271,0.098
2.264765,-0.632,1.229,0.126
2.271204,-0.564,1.186,0.15
2.271275,-0.497,1.144,0.164
2.272274,-0.435,1.106,0.168
2.274535,-0.38,1.077,0.162
2.277048,-0.331,1.058,0.149
2.279796,-0.287,1.046,0.129
2.28229,-0.256,1.042,0.105
2.28839,-0.231,1.049,0.077
2.2885,-0.214,1.063,0.047
2.289824,-0.205,1.085,0.011
2.292548,-0.2,1.108,-0.015
2.294637,-0.199,1.135,-0.042
2.297273,-0.202,1.163,-0.059
2.305368,-0.203,1.189,-0.071
2.31254,-0.204,1.214,-0.077
2.31283,-0.207,1.233,-0.079
2.312882,-0.205,1.246,-0.077
2.315549,-0.183,1.241,-0.06
2.323454,-0.177,1.229,-0.057
2.336587,-0.115,1.148,-0.034
2.345466,-0.083,1.025,-0.046
2.361612,-0.053,0.89,-0.115
2.368247,0.182,0.688,-0.19
2.36862,0.258,0.641,-0.192
2.376461,0.332,0.589,-0.193
2.385095,0.581,0.472,-0.144
2.394889,0.762,0.437,-0.01
2.398127,0.781,0.505,0.297
2.406294,0.762,0.502,0.368
2.409023,0.732,0.415,0.559
2.413509,0.758,0.279,0.653
2.415902,0.792,0.191,0.686
2.423478,0.834,0.087,0.706
2.428307,1.131,-0.37,0.653
2.430919,1.226,-0.468,0.608
2.441315,1.326,-0.554,0.56
2.445992,1.852,-0.737,0.289
2.448537,1.965,-0.734,0.244
2.455647,2.083,-0.73,0.198
2.458376,2.444,-0.727,0.059
2.460934,2.567,-0.73,0.006
2.463527,2.689,-0.736,-0.043
2.466202,2.811,-0.74,-0.096
2.471553,2.929,-0.744,-0.154
2.471623,3.046,-0.746,-0.214
2.473515,3.16,-0.744,-0.276
2.476094,3.271,-0.733,-0.339
2.478602,3.379,-0.717,-0.402
2.481334,3.484,-0.693,-0.47
2.4883,3.584,-0.66,-0.537
2.491146,3.844,-0.49,-0.725
2.493745,3.914,-0.405,-0.776
2.496175,3.972,-0.304,-0.819
2.498801,4.016,-0.192,-0.86
2.504973,4.052,-0.078,-0.897
2.505044,4.07,0.045,-0.927
2.50651,4.071,0.182,-0.95
2.508913,4.06,0.331,-0.964
2.514366,4.029,0.491,-0.975
2.514441,3.98,0.659,-0.969
2.522504,3.911,0.835,-0.953
2.526874,3.381,1.425,-0.626
2.529192,3.2,1.555,-0.512
2.531957,3.006,1.663,-0.386
2.538871,2.794,1.748,-0.253
2.541734,2.099,1.86,0.124
2.544424,1.861,1.843,0.236
2.54679,1.627,1.804,0.338
2.549294,1.405,1.746,0.432
2.555033,1.203,1.671,0.518
2.555303,1.021,1.589,0.599
2.556906,0.858,1.491,0.669
2.559256,0.716,1.37,0.735
2.561912,0.595,1.233,0.793
2.564808,0.489,1.071,0.852
2.571877,0.403,0.887,0.905
2.574475,0.31,0.245,1.069
2.57708,0.336,0.024,1.116
2.579563,0.392,-0.187,1.164
2.582521,0.475,-0.394,1.211
2.588611,0.587,-0.595,1.252
2.588872,0.707,-0.789,1.288
2.589752,0.838,-0.976,1.315
2.592312,0.969,-1.158,1.335
2.594739,1.101,-1.33,1.347
2.597231,1.229,-1.497,1.347
2.600105,1.35,-1.662,1.341
2.605795,1.462,-1.829,1.332
2.606084,1.566,-1.994,1.312
2.60737,1.657,-2.152,1.282
2.60973,1.734,-2.302,1.247
2.612227,1.805,-2.444,1.208
2.614815,1.86,-2.574,1.161
2.621978,1.909,-2.689,1.111
2.624966,1.99,-2.933,0.933
2.627371,1.999,-2.969,0.866
2.629861,2.008,-2.977,0.799
2.632732,2.015,-2.959,0.731
2.638384,2.018,-2.923,0.659
2.638658,2.019,-2.865,0.588
2.640049,2.018,-2.786,0.521
2.642616,2.009,-2.684,0.451
2.64524,1.996,-2.563,0.382
2.647682,1.98,-2.434,0.313
2.650402,1.959,-2.315,0.252
2.655665,1.933,-2.204,0.2
2.655931,1.908,-2.11,0.155
2.657714,1.877,-2.025,0.116
2.660136,1.843,-1.942,0.076
2.662747,1.801,-1.864,0.044
2.665446,1.757,-1.795,0.021
2.671673,1.707,-1.737,0
2.671949,1.654,-1.691,-0.014
2.672913,1.594,-1.649,-0.018
2.675137,1.532,-1.609,-0.016
2.6778,1.465,-1.574,-0.008
2.680333,1.392,-1.534,0.004
2.683441,1.317,-1.497,0.024
2.689212,1.236,-1.465,0.051
2.689326,1.152,-1.432,0.085
2.69113,1.069,-1.397,0.122
2.692763,0.983,-1.356,0.165
2.695149,0.897,-1.317,0.208
2.697594,0.81,-1.28,0.262
2.707841,0.727,-1.247,0.315
2.710596,0.41,-1.095,0.526
2.713011,0.343,-1.043,0.571
2.715501,0.276,-0.992,0.61
2.722758,0.21,-0.938,0.644
2.723037,0.15,-0.884,0.667
2.723296,0.09,-0.837,0.682
2.725768,0.036,-0.797,0.695
2.728223,-0.017,-0.763,0.701
2.730582,-0.065,-0.731,0.702
2.733515,-0.109,-0.704,0.697
