time,x,y,z
0.879951,-3.2174,2.0905,1.6442
0.887516,-3.3791,2.2208,2.0226
0.897425,-3.4964,2.1803,2.1575
0.907919,-3.3436,2.1016,1.909
0.917331,-2.8148,1.9552,1.6456
0.930846,-1.5178,1.4532,1.4708
0.938385,-0.2306,1.1303,1.5924
0.948678,-0.2146,1.3435,2.2598
0.963453,-0.9828,1.4758,3.154
0.968095,-2.2341,1.4758,3.6219
0.980095,-3.4626,1.4621,3.9688
0.988538,-4.5746,1.4675,3.7979
0.998555,-5.5082,1.3815,3.2666
1.013687,-6.1846,1.4684,2.5763
1.018371,-6.4573,1.4876,1.9427
1.030246,-6.1412,1.5209,1.7765
1.038893,-5.3329,1.4208,2.2776
1.048425,-4.597,1.3871,3.131
1.063417,-4.0297,1.3586,3.8453
1.068489,-4.0583,1.6063,4.0578
1.079545,-4.5061,1.7089,3.9032
1.088716,-5.0732,1.8439,3.5349
1.098732,-5.0926,1.9388,3.4619
1.113493,-4.7369,2.0525,3.7542
1.119025,-3.3789,2.3256,3.9085
1.129702,-1.3737,2.1688,3.9795
1.138996,0.3977,2.1441,4.0006
1.149125,1.8858,2.2447,3.8841
1.16491,2.9299,2.1713,3.818
1.169004,3.5442,2.2724,3.1023
1.184347,3.9145,2.1015,2.2564
1.189142,3.67,1.9102,1.0582
1.199274,3.092,1.4026,0.0906
1.220048,2.2114,1.0222,-0.3014
1.22024,1.3404,0.9953,-0.1715
1.230305,0.5722,1.0972,0.4959
1.239716,0.2271,1.0983,0.7118
1.249675,1.1033,1.047,0.5021
1.267202,2.2157,0.786,0.1242
1.270111,2.0729,0.8313,-0.0407
1.282853,1.3048,0.871,-1.5296
1.289881,0.7852,0.444,-2.3371
1.299932,0.4639,0.4483,-2.1675
1.316087,-0.1761,0.9793,-1.6349
1.320503,-0.5777,1.304,-1.1656
1.330243,-0.1025,0.7309,-0.8794
1.340872,1.367,0.9702,-0.9202
1.350617,2.8602,0.8252,-0.8984
1.363227,3.0066,-0.1238,-1.0219
1.371006,1.7484,-0.1597,-1.3083
1.381066,0.2103,0.377,-1.6011
1.391277,-1.0293,0.2965,-1.3359
1.400936,-1.5902,0.6869,-0.3686
1.413791,-1.3563,1.2105,0.2008
1.42142,-0.1243,1.3307,-0.0089
1.433767,0.8247,0.7356,-1.5917
1.44627,1.5577,0.3301,-2.4756
1.451294,1.8006,0,-2.5041
1.4635,0.3735,-0.9728,-2.4797
1.471725,-1.4657,-1.5232,-2.3145
1.482316,-2.0591,-0.9746,-1.7621
1.491656,-0.8828,-0.3507,-1.6382
1.501416,-0.3411,0.2885,-0.9277
1.513663,0.5199,0.6115,-0.1675
1.522302,0.3532,-0.2844,-0.7839
1.531977,0.4741,-0.771,-0.3966
1.546506,0.7218,-0.7561,0.0649
1.551998,1.2224,-1.1403,-0.0481
1.563063,0.6741,-1.5926,0.2071
1.572781,-1.1615,-1.2891,0.1798
1.582415,-2.36,-0.3769,-0.4569
1.59685,-2.7517,1.6029,0.8638
1.602334,-1.4668,0.5417,1.2393
1.612972,-0.3096,0.3092,0.7967
1.623143,1.0319,0.7454,1.0765
1.63298,1.7229,0.5989,1.1047
1.647104,1.2578,-0.2189,0.9624
1.652684,0.6114,-0.6692,0.2817
1.66297,0.2799,-0.9928,0.5134
1.673648,0.386,-0.6514,0.8669
1.682975,-0.1559,-1.3339,0.9575
1.696749,-1.0628,-2.0648,0.57
1.703285,-2.0152,-2.1504,0.4541
1.713266,-2.94,-1.2296,0.8026
1.723894,-3.2147,-0.1177,1.2261
1.733293,-3.4306,0.5034,1.5314
1.746629,-3.3413,0.5528,1.9751
1.754219,-3.1531,0.4985,2.2008
1.763558,-2.9489,0.2504,2.3826
1.774171,-3.0838,-0.1297,2.6699
1.78372,-2.8092,-0.5908,2.6228
1.799293,-2.1809,-1.054,2.1048
1.803842,-1.6961,-0.8053,1.249
1.813993,-1.4457,-0.3743,0.7298
1.824622,-1.7456,-0.1414,0.2246
1.834054,-2.2982,-0.0905,-0.1937
1.847147,-2.6331,-0.2772,-0.5645
1.85439,-2.7217,-0.4535,-0.5268
1.864389,-2.7788,-0.664,0.2222
1.875094,-2.5012,-0.402,0.8743
1.884584,-2.8084,0.5962,1.348
1.896783,-2.7828,0.5602,1.831
1.904588,-2.8567,-0.1657,1.9063
1.914635,-2.9771,-0.8704,2.4106
1.925192,-3.3693,-0.954,2.7448
1.934758,-3.0266,-0.5677,3.3581
1.946613,-1.3127,0.7896,3.5991
1.955186,0.0425,2.4739,2.4296
1.96502,-0.1999,2.5363,0.9469
1.980128,-1.0261,1.9863,0.5031
1.985048,-0.9654,1.0534,0.6841
1.996712,-0.728,-0.011,0.8572
2.005578,-0.1035,-1.196,1.0482
2.015324,0.7173,-2.1335,0.6972
2.030267,1.6808,-3.0424,0.4514
2.035449,2.658,-3.7426,0.6917
2.047415,3.4381,-4.6208,1.0373
2.055921,3.8787,-5.7462,0.7752
2.06568,2.6795,-5.4131,-0.4396
2.080307,0.9865,-4.0905,-1.0476
2.085777,-0.5482,-2.3564,-1.4164
2.09699,-1.6209,-0.9955,-1.932
2.106379,-2.1342,0.0557,-2.0524
2.116395,-2.7869,0.6425,-2.0748
2.131207,-2.8053,1.044,-1.7937
2.136462,-3.3229,1.08,-1.2679
2.162912,-2.6303,0.6976,-1.0644
2.179662,0.7482,-0.7099,-1.8297
2.186907,1.8027,-0.6641,-2.1048
2.197068,2.5422,-0.4301,-2.2367
2.207354,2.9406,-0.0941,-1.8713
2.217274,3.1674,0.3548,-1.5977
2.233831,3.1861,0.7657,-1.3773
2.237464,3.0435,1.1288,-1.5691
2.253812,3.1029,1.4401,-1.9267
2.257414,3.3056,1.7084,-2.2231
2.268602,3.5035,2.0301,-2.4622
2.283113,3.5353,2.3932,-2.5716
2.287376,3.5039,3.0048,-2.3651
2.297714,3.5189,3.52,-2.3031
2.307736,3.425,3.7363,-2.2068
2.317572,3.1671,3.7198,-1.9979
2.329976,2.7812,3.5689,-1.6495
2.338053,2.3737,3.2448,-1.201
2.347979,2.0078,2.7623,-0.4331
2.358305,1.5998,2.1043,0.5059
2.36799,1.0371,1.3287,1.7387
2.380703,0.2468,0.4722,3.1975
2.388181,-0.6791,-0.6596,4.7095
2.39808,-2.0683,-2.113,6.5264
2.415056,-3.432,-3.9266,7.7875
2.418216,-3.8671,-5.7892,7.8275
2.430505,-3.1848,-6.6296,6.9639
2.438907,-1.6357,-4.8761,5.5064
2.44872,-0.1851,-2.3992,3.7657
2.463676,1.0361,-0.127,2.127
2.468625,2.176,1.7491,0.8912
2.480565,3.3166,2.6964,0.1275
2.489235,4.1267,1.2987,0.1017
2.498904,3.6983,-1.7078,-0.8722
2.513738,2.9012,-5.1249,-1.5782
2.51918,1.5794,-8.4248,-2.2063
2.529667,-0.8047,-9.6511,-3.2791
2.539702,-2.775,-7.9786,-2.0141
2.551326,-3.8865,-3.1746,-0.0607
2.563764,-3.027,1.9778,-1.8844
2.569189,1.0631,5.4694,-5.1118
2.580903,4.7147,6.3792,-7.3929
2.589786,6.5791,5.4978,-6.7884
2.599605,7.2846,4.3169,-4.1374
2.614942,7.0902,2.7184,-0.7289
2.619751,5.1496,0.4687,0.4949
2.631097,2.9158,-0.876,-1.4634
2.640321,1.02,-1.8282,-3.3214
2.650125,-0.5589,-2.4595,-4.3582
2.664128,-1.788,-2.6722,-4.5165
2.670377,-2.7338,-2.3636,-3.4876
2.680696,-3.6328,-1.4687,-1.2875
2.690591,-4.0982,-0.3647,0.5706
2.700447,-4.1248,0.5163,1.3074
2.716591,-3.8219,0.9669,1.0426
2.720666,-2.3867,1.0077,0.4664
2.732783,-0.4683,0.5406,0.4592
2.741235,0.806,0.0622,0.8894
2.751009,1.4992,0.0872,1.1131
2.764758,1.8639,0.4847,1.0083
2.771367,1.7114,0.5081,0.7741
2.781565,1.0931,0.5897,0.5345
2.791674,-0.0283,0.6052,0.4491
2.801147,-1.2261,0.4695,0.4663
2.81494,-2.3018,0.4316,0.4799
2.821277,-2.9504,0.4667,0.4957
2.831468,-3.1013,0.5945,0.5428
2.841622,-2.2636,0.9902,0.1616
2.851397,-1.8121,0.8228,0.4799
2.864518,-0.9277,1.3216,0.0608
2.872081,0.0385,1.1171,-0.0559
2.881801,0.7169,0.9324,-0.0057
2.892032,1.461,0.8557,-0.3303
2.901831,2.016,0.4114,-0.368
2.915994,2.1758,-0.0147,-0.1721
2.922344,2.0674,-0.0818,-0.2012
2.932217,2.0841,-0.0966,-0.0098
2.94768,1.6095,-0.3227,0.5628
2.952202,0.8171,-0.2237,1.0961
2.964346,-0.1911,-0.4675,2.1636
2.972719,-1.0662,-0.3272,3.2199
2.982569,-1.9488,-0.5055,4.0972
2.997837,-2.7772,-0.9736,4.636
3.002598,-2.595,-1.2017,4.2148
3.014085,-1.6812,-1.1691,3.3904
3.023058,-1.138,-0.9746,2.2886
3.032872,-1.0493,-0.7686,0.9012
3.048229,-1.6408,-0.8662,0.1647
3.052989,-2.0505,-0.7342,0.3296
3.063936,-2.4169,-1.2024,1.595
3.073383,-2.812,-2.579,2.4977
3.083277,-3.4855,-3.3763,2.5032
3.097666,-3.8642,-3.0699,2.3376
3.103316,-4.496,-2.39,1.944
3.114141,-5.1956,-2.0912,1.1844
3.123766,-5.3292,-2.0246,0.6314
3.133555,-4.587,-1.5325,0.8223
3.148157,-2.7907,-0.3977,1.7603
3.153492,-0.7399,0.3642,2.1085
3.174052,0.7642,0.6038,1.8666
3.191747,3.3562,0.2897,0.8014
3.194119,4.0107,0.0328,0.4772
3.20467,4.1816,-0.3663,0.0334
3.214222,4.0688,-0.8393,-0.182
3.224659,3.4232,-1.3843,-0.497
3.234603,2.345,-2.0178,-1.398
3.250359,0.5841,-2.4998,-3.0376
3.254557,-0.9923,-2.5955,-4.0497
3.268237,-1.9579,-2.4149,-4.4337
3.27485,-2.4911,-2.0163,-3.6152
3.284588,-2.8387,-1.6712,-2.1225
3.298369,-2.6717,-1.5498,-1.0018
3.305049,-2.1035,-1.3653,-0.8006
3.314834,-1.5894,-1.0247,-0.953
3.325271,-1.2587,-0.6097,-1.2522
3.335061,-0.8907,-0.2384,-1.7258
3.346968,-0.3847,-0.0024,-2.1304
3.355366,0.0584,0.1238,-2.3662
3.365439,0.3604,0.0141,-2.5762
3.375687,0.5657,-0.1203,-2.5509
3.385401,0.9142,-0.3456,-2.591
3.397776,1.4616,-0.5193,-2.8267
3.405713,1.9578,-0.4416,-3.0751
3.415639,2.318,-0.109,-3.2608
3.43126,2.6227,0.4213,-3.3112
3.435676,3.0133,1.0586,-3.2916
3.448323,3.3706,1.5636,-3.3798
3.456133,3.8204,1.8568,-3.5659
3.466052,4.2905,2.0414,-3.7505
3.481427,4.9672,2.258,-3.8512
3.48614,5.3254,2.6678,-3.7669
3.497481,5.5454,3.0036,-3.442
3.506483,5.5441,3.2739,-3.0778
3.516486,5.3018,3.2195,-2.6356
3.531205,4.8105,2.9421,-2.0517
3.536629,4.1669,2.4675,-1.3876
3.547379,3.3402,1.8263,-0.5319
3.556909,2.3027,0.9776,0.6309
3.566668,0.847,-0.0065,2.3738
3.581911,-1.0305,-1.414,4.4691
3.587035,-3.3056,-3.3301,6.3157
3.599206,-5.1231,-5.6148,7.8191
3.607328,-5.2725,-7.5861,8.6133
3.617298,-4.086,-7.6263,8.6443
3.63069,-2.8271,-5.497,6.8196
3.637675,-1.5067,-2.9877,3.9695
3.647391,0.2182,-0.547,2.3556
3.657986,2.3729,1.7188,1.6166
3.667425,3.4137,3.9276,0.6479
3.680818,4.0704,5.5531,-0.4398
3.687977,3.7397,6.0991,-1.9606
3.697938,3.605,3.3994,-3.2395
3.707965,2.742,-2.7401,-4.968
3.717587,1.5302,-9.4172,-7.2637
3.731542,0.4779,-12.5169,-8.2466
3.738582,-0.2902,-12.5903,-5.5882
3.751043,-1.7766,-10.7125,0.3075
3.767479,-3.1711,-3.7944,8.0331
3.76804,-0.667,2.7749,4.5351
3.782807,3.3688,5.3716,-0.2202
3.788325,6.3905,5.5539,-2.5553
3.798647,7.7995,5.1792,-4.5435
3.808511,7.6306,4.6341,-5.7549
3.81863,6.5437,3.5312,-5.5494
3.831786,4.5318,1.4865,-4.5368
3.8393,1.914,-0.2088,-3.6004
3.848871,0.1665,-1.512,-3.4711
3.864749,-1.7929,-2.8677,-3.5023
3.868884,-4.4639,-4.2676,-3.4275
3.881353,-5.7635,-3.1563,-0.682
3.889485,-5.8471,-1.1451,1.2784
3.899107,-5.0559,0.4515,1.2654
3.914469,-3.9857,1.6189,1.0131
3.919202,-3.096,2.5565,0.8698
3.931298,-2.0142,2.7037,0.9317
3.939739,-0.4465,1.6037,0.8643
3.950463,0.4762,0.6868,0.5821
3.964548,0.8692,0.343,0.1176
3.969492,1.1508,0.3126,-0.3046
3.980921,1.4356,0.3691,-0.2898
3.990137,1.6801,0.4776,-0.0007
4.000067,1.6612,0.1932,0.5655
4.015167,1.2185,-0.0232,0.9716
4.020032,0.2952,0.0459,0.8759
4.03096,-0.6633,0.2454,0.4727
4.040579,-1.4292,0.5523,-0.2328
4.050234,-1.7903,0.6768,-0.5632
4.064882,-1.7549,0.7452,-0.5138
4.0703,-1.3056,0.7584,-0.4785
4.081088,-0.5613,0.5493,-0.0546
4.091032,0.5175,0.5104,0.3666
4.100837,1.4056,-0.1453,1.224
4.115099,2.0759,-0.3773,2.054
4.120678,2.6899,-0.8114,3.0418
4.130917,2.7812,-0.9428,3.7363
4.141377,2.3706,-0.6329,3.8825
4.151001,1.4066,-0.4553,3.7453
4.168835,0.0956,-0.1356,3.2282
4.170814,-0.852,0.1039,2.116
4.184379,-2.1458,-0.1103,1.1463
4.191029,-2.8084,0.0037,0.2049
4.202101,-2.819,0.1405,-0.4294
4.217058,-3.1743,0.0813,-0.5165
4.222891,-3.1939,0.114,-0.748
4.233597,-2.7846,0.0514,-0.7386
4.250525,-2.1768,-0.185,-0.1629
4.251745,-1.4999,-0.4546,0.8724
4.26663,-0.9256,-0.7046,2.0765
4.271747,-0.2866,-0.9925,2.9021
4.282517,-0.7809,-2.4025,2.6743
4.298491,-2.2455,-3.262,1.008
4.307566,-4.2171,-3.4532,0.3816
4.314986,-5.1034,-2.9368,0.8745
4.322309,-4.7478,-2.6751,1.9425
4.332216,-3.8702,-2.5765,2.8327
4.347689,-2.5323,-2.0673,3.2875
4.352438,-1.0519,-1.1211,3.0775
4.369142,0.6163,-0.4489,2.9402
4.372676,2.2594,-0.2792,2.8962
4.385112,3.4818,-0.5099,2.4203
4.401922,4.0773,-0.7937,1.5892
4.403129,3.7201,-1.0433,0.7305
4.417127,3.6418,-1.4466,-0.5973
4.422893,3.127,-1.8938,-2.0764
4.433169,2.0773,-2.4405,-3.507
4.448978,0.9331,-3.1483,-4.3703
4.453174,-0.375,-3.6609,-4.8405
4.464959,-0.9929,-4.0506,-4.7012
4.473412,-1.573,-4.0295,-3.8359
4.483116,-1.9634,-3.5446,-2.234
4.497812,-1.999,-2.7506,-0.5679
4.503396,-1.5369,-1.9182,0.1463
4.514371,-0.6165,-1.1748,-0.1849
4.523893,0.1166,-0.5302,-1.1785
4.533702,0.7179,0.0859,-2.2046
4.547873,1.1842,0.6126,-3.0474
4.554157,1.6052,1.0347,-3.6571
4.571013,1.8049,1.3,-3.9566
4.574085,1.9513,1.3921,-4.0541
4.584505,1.7471,1.422,-3.7383
4.599717,1.6436,1.369,-3.3764
4.604306,1.5377,1.3242,-3.1717
4.615749,1.5281,1.2978,-3.2316
4.624738,1.5369,1.3359,-3.4253
4.634486,1.4826,1.4467,-3.6242
4.648573,1.5434,1.6964,-3.8559
4.65482,1.8811,2.068,-3.9733
4.664918,2.3408,2.3457,-4.1761
4.674928,2.9843,2.5948,-4.3169
4.684942,3.4419,2.7557,-4.4791
4.698397,3.9343,2.869,-4.5379
4.705036,4.2969,2.9908,-4.3825
4.714974,4.4846,3.0146,-3.8813
4.725663,4.4235,2.7549,-2.9566
4.735205,4.1778,2.1491,-2.0241
4.748193,3.6176,1.5202,-0.5695
4.755663,2.5857,0.7961,1.2643
4.765427,1.2965,-0.3126,3.7173
4.781471,-0.3211,-2.0401,6.1468
4.785489,-2.8137,-4.4965,7.37
4.798227,-5.5134,-6.7601,8.5793
4.80592,-6.9721,-7.3898,10.1153
4.815792,-6.1893,-5.4162,9.2251
4.8316,-4.3824,-2.7285,5.0624
4.835899,-2.4937,-0.608,1.397
4.848326,-0.4314,1.1468,-0.0907
4.856383,1.5771,2.64,0.0915
4.866188,3.2283,2.7093,0.0256
4.881486,3.4233,0.1937,-0.6672
4.886237,2.5477,-2.9783,-1.9541
4.898608,1.8211,-6.6983,-3.3868
4.906662,1.5881,-10.4197,-4.8269
4.916604,1.0974,-11.4742,-4.1998
4.93156,0.0847,-9.0227,-1.884
4.936751,-0.8199,-2.8998,2.6344
4.94786,-0.2623,3.5573,4.4042
4.957087,2.095,6.6801,-0.6735
4.967007,4.4425,7.2486,-3.8162
4.981681,5.7409,6.185,-5.1158
4.986967,5.6984,5.3595,-5.4473
4.998152,5.2069,4.5851,-4.991
5.007658,4.6751,2.6509,-3.5885
5.017443,3.329,-0.6508,-1.8169
5.03174,0.7938,-3.5343,-1.2592
5.03816,-1.5986,-5.4167,-1.5549
5.04839,-3.5869,-5.5642,-1.2125
5.057874,-4.723,-3.3912,-0.3612
5.067644,-4.765,-0.5918,-0.27
5.081836,-3.9686,1.3769,-1.3435
5.087954,-2.936,2.3491,-2.5369
5.098356,-2.2017,2.639,-2.9972
5.108227,-1.3787,2.3422,-2.7834
5.118012,-0.2842,1.1373,-1.9522
5.132494,0.4197,0.0943,-0.6086
5.138992,0.858,-0.3159,0.9338
5.149842,1.0875,-0.1077,1.5647
5.16113,1.3037,0.2353,1.0469
5.168383,1.383,0.5384,-0.0891
5.183831,1.5389,0.4836,-0.9845
5.188235,1.5929,0.2639,-1.5563
5.200478,1.5165,-0.1336,-1.6276
5.209202,1.2137,-0.4754,-1.317
5.218747,0.4698,-0.1939,-1.1268
5.23416,-0.3827,0.1295,-0.977
5.251353,-1.2959,0.5424,-0.6248
5.268559,-1.196,0.4781,-0.2113
5.269501,-0.6759,0.3858,0.1111
5.285405,-0.2456,0.0867,0.6224
5.289473,0.3014,-0.0428,0.7283
5.302,0.6134,-0.1924,0.6507
5.318694,0.9886,0.0451,0.7031
5.319512,0.8652,0.2385,0.8703
5.334987,0.5623,0.1035,1.5511
5.339862,-0.071,0.1597,2.266
5.35183,-0.5723,0.1352,2.8431
5.368197,-0.7827,0.0389,3.2952
5.369769,-0.7142,-0.3172,3.2167
5.384224,-0.2128,-0.5366,2.4877
5.390428,-0.1063,-0.7484,1.2584
5.400909,-0.4336,-0.5537,-0.1408
5.41752,-1.3674,-0.4497,-1.1832
5.420521,-2.6351,-0.3198,-2.1048
5.434235,-3.7125,-0.3384,-1.9134
5.441432,-4.1032,-0.3676,-0.7345
5.450847,-3.8223,-0.8586,0.692
5.467336,-2.6814,-1.5102,0.9055
5.470579,-1.7039,-2.0864,0.7503
5.483967,-0.844,-2.3833,0.5136
5.491018,-0.5689,-2.9738,0.7644
5.500997,-0.4527,-3.2245,1.1101
5.517592,-0.2043,-2.8722,1.4255
5.52095,0.6263,-1.961,2.289
5.534274,0.5447,-0.8775,2.5455
5.541421,0.807,0.2516,2.5034
5.551344,1.1752,0.9937,2.2879
5.567705,1.223,1.2088,1.4659
5.571308,1.4117,1.049,1.0238
5.584291,1.9384,0.6237,1.0253
5.591906,2.4346,0.1878,0.8087
5.6017,2.7096,-0.4019,0.3273
5.617603,2.9691,-1.3048,-0.2977
5.621657,2.8814,-2.5872,-1.4733
5.634204,2.702,-3.6703,-2.3798
5.642221,2.6887,-4.5019,-2.819
5.652421,2.8453,-4.8353,-3.0692
5.668981,3.5654,-5.0551,-3.9178
5.671969,3.4827,-4.4853,-4.1559
5.687328,2.7454,-2.9693,-3.5992
5.703864,1.4664,-1.302,-2.4409
5.703951,0.2815,-0.1355,-1.2542
5.720417,-0.516,0.5237,-0.9244
5.722449,-1.0783,0.9263,-0.9182
5.73711,-1.4201,1.0573,-1.1909
5.753651,-1.7766,1.0372,-1.5135
5.753745,-1.8454,0.9901,-1.9302
5.780248,-1.7103,0.9733,-2.4698
5.799116,1.4123,0.7663,-3.5235
5.803062,2.3726,0.8141,-3.5197
5.816274,3.0377,1.0397,-3.3676
5.823415,3.4609,1.3898,-3.2162
5.833348,3.7122,1.7602,-2.9741
5.850234,3.9007,1.9766,-2.9532
5.853346,4.13,2.1731,-2.9737
5.867086,4.409,2.2665,-3.0125
5.873748,4.6041,2.311,-2.9871
5.884137,4.7663,2.2622,-3.0634
5.901205,4.8302,2.2917,-3.1063
5.90388,4.7343,2.3582,-3.2588
5.91806,4.4547,2.3542,-3.3894
5.924258,4.1515,2.2213,-3.393
5.934784,3.5952,1.9221,-3.1723
5.951533,2.5864,1.1768,-2.5813
5.95415,1.2503,0.1431,-1.0134
5.968566,-0.1791,-1.2179,1.4157
5.974171,-2.2979,-2.8373,4.1652
5.98504,-4.9764,-4.192,7.5317
6.001836,-7.1894,-4.2366,9.2352
6.004639,-8.3461,-2.9833,7.75
6.019214,-8.1392,-1.7349,5.6532
6.024724,-6.9524,-1.4316,4.6642
6.035695,-5.4257,-2.4743,4.2439
6.052965,-3.0871,-5.2559,3.7687
6.054842,-0.407,-7.6419,1.3799
6.069821,1.6751,-9.3884,-0.4091
6.074852,3.1851,-9.3442,-1.7922
6.086687,4.695,-5.4175,-3.2032
6.103505,5.2214,-0.5627,-3.9391
6.105228,5.2479,3.1157,-3.7742
6.120625,5.6311,5.3111,-2.8151
6.137542,6.194,6.0924,-0.339
6.138242,7.0855,5.7943,2.1103
6.154399,7.5256,4.55,2.9566
6.159994,7.3559,2.6597,2.0145
6.171596,6.8763,0.7563,-0.018
6.176683,6.2879,-1.4312,-2.3139
6.18944,4.5456,-3.2845,-3.3206
6.206853,2.3356,-4.343,-3.3014
6.207013,0.1085,-4.1937,-3.0003
6.224009,-1.6984,-3.3356,-3.1957
6.226209,-3.3626,-2.3231,-4.0044
6.236937,-5.0491,-1.4064,-4.7194
6.246957,-6.049,-0.627,-4.8401
6.25678,-6.2473,-0.0228,-4.009
6.266462,-5.9354,0.421,-2.472
6.284635,-5.5347,0.7104,-0.354
6.287073,-4.4935,1.2733,1.5007
6.302611,-2.1201,1.0085,2.5187
6.306753,0.1141,0.3971,2.2437
6.320863,1.8968,0.0505,1.2451
6.339031,3.0694,-0.1211,-0.1303
6.339134,3.8535,-0.239,-1.4496
6.357514,4.4076,-0.3103,-2.2823
6.357836,4.7492,-0.3715,-2.4625
6.36724,4.3731,-0.2674,-1.8043
6.380633,2.5874,-0.1741,-0.8745
6.387508,0.8922,-0.3791,-0.5184
6.398939,-0.5603,-0.4983,-0.6597
6.407836,-1.7274,-0.6475,-0.8373
6.417567,-2.6075,-0.4579,-0.7519
6.435148,-3.0444,-0.0807,-0.3075
6.437579,-3.008,0.2955,0.5219
6.452341,-2.4586,0.4516,1.4396
6.457835,-1.6091,0.3547,2.0939
6.469404,-0.7961,0.091,2.3359
6.486786,-0.1901,-0.2139,2.3956
6.488418,0.0984,-0.4565,2.2971
6.504804,-0.0538,-0.5798,2.1938
6.508404,-0.3548,-0.8068,2.2276
6.522221,-0.6957,-0.9445,2.1837
6.53943,-0.8732,-0.8534,1.8482
6.540104,-0.9596,-0.5658,1.3816
6.556821,-0.9316,-0.2806,0.9767
6.558681,-0.8912,-0.1133,0.7857
6.574397,-1.0467,-0.158,0.7489
6.591852,-1.1962,-0.3672,0.7359
6.61402,0.1097,0.5478,-0.1563
6.619105,1.1209,0.7198,0.0348
6.632792,1.9968,0.803,0.3326
6.639292,2.5025,0.6008,0.4394
6.650797,2.6539,-0.1661,0.2997
6.668232,2.7762,-1.4756,0.0496
6.669458,2.8931,-2.8506,-0.2087
6.685819,3.1388,-3.6176,-0.3107
6.689484,2.9192,-4.0309,-0.7425
6.703187,2.432,-3.7845,-1.1898
6.72061,2.0073,-2.9676,-1.3322
