time,x,y,z
0.289502,2.069,-0.971,-0.782
0.29202,2.023,-1.329,-0.726
0.29999,1.961,-1.674,-0.683
0.304663,1.659,-2.599,-0.647
0.307383,1.581,-2.692,-0.662
0.309888,1.513,-2.752,-0.676
0.316163,1.45,-2.782,-0.686
0.319766,1.285,-2.775,-0.684
0.322132,1.241,-2.754,-0.668
0.324955,1.207,-2.733,-0.646
0.333215,1.181,-2.707,-0.621
0.337289,1.106,-2.619,-0.522
0.339927,1.093,-2.597,-0.51
0.342543,1.072,-2.563,-0.502
0.350702,1.026,-2.461,-0.499
0.354982,0.666,-1.8,-0.513
0.357546,0.593,-1.714,-0.515
0.360123,0.513,-1.628,-0.515
0.366942,0.42,-1.514,-0.517
0.370253,0.067,-1.023,-0.471
0.372673,-0.057,-0.86,-0.441
0.375367,-0.177,-0.724,-0.404
0.383477,-0.297,-0.616,-0.357
0.387689,-0.815,-0.259,-0.127
0.390082,-0.937,-0.156,-0.078
0.392748,-1.04,-0.041,-0.029
0.400362,-1.137,0.084,0.019
0.402822,-1.395,0.525,0.198
0.405437,-1.474,0.682,0.255
0.407993,-1.543,0.835,0.302
0.410637,-1.606,0.974,0.336
0.417127,-1.655,1.078,0.354
0.417449,-1.685,1.131,0.372
0.417927,-1.694,1.133,0.398
0.420622,-1.689,1.086,0.42
0.423004,-1.668,0.995,0.457
0.425727,-1.63,0.86,0.495
0.435454,-1.576,0.697,0.539
0.438047,-1.23,-0.206,0.695
0.440729,-1.113,-0.54,0.748
0.447086,-0.985,-0.901,0.818
0.447438,-0.858,-1.232,0.875
0.463769,-0.737,-1.524,0.918
0.467997,0.21,-3.133,0.917
0.470682,0.295,-3.252,0.904
0.473033,0.369,-3.363,0.898
0.475631,0.425,-3.467,0.913
0.48246,0.466,-3.558,0.947
0.48572,0.494,-3.777,1.133
0.488176,0.476,-3.831,1.219
0.490677,0.449,-3.883,1.31
0.493351,0.418,-3.922,1.404
0.499087,0.375,-3.924,1.507
0.499203,0.318,-3.809,1.62
0.500859,0.232,-3.481,1.733
0.503184,0.138,-3.129,1.838
0.505795,0.058,-2.995,1.921
0.508478,-0.01,-3.018,1.998
0.516118,-0.066,-3.065,2.077
0.520945,-0.208,-3.387,2.36
0.523372,-0.232,-3.531,2.376
0.526345,-0.252,-3.687,2.376
0.532437,-0.269,-3.849,2.364
0.535936,-0.287,-4.347,2.325
0.538465,-0.286,-4.53,2.307
0.541097,-0.28,-4.721,2.286
0.54413,-0.275,-4.92,2.261
0.549877,-0.265,-5.114,2.24
0.549963,-0.25,-5.3,2.221
0.551292,-0.238,-5.489,2.209
0.553793,-0.229,-5.674,2.204
0.556244,-0.217,-5.855,2.211
0.569087,-0.207,-6.027,2.234
0.571646,-0.148,-6.757,2.5
0.574281,-0.134,-6.867,2.594
0.576602,-0.12,-6.957,2.698
0.58428,-0.109,-7.022,2.816
0.589473,-0.046,-7.028,3.343
0.591767,-0.021,-6.975,3.471
0.600545,0.008,-6.905,3.587
0.60428,0.12,-6.552,3.965
0.606668,0.154,-6.474,4.042
0.609208,0.186,-6.411,4.118
0.617193,0.225,-6.355,4.19
0.621613,0.453,-6.218,4.442
0.624316,0.524,-6.207,4.494
0.626962,0.604,-6.201,4.536
0.633543,0.687,-6.207,4.564
0.636943,0.942,-6.177,4.549
0.639418,1.029,-6.132,4.5
0.641835,1.113,-6.053,4.43
0.650857,1.193,-5.945,4.331
0.654486,1.35,-5.23,3.743
0.656987,1.335,-5.012,3.577
0.659597,1.292,-4.793,3.416
0.667185,1.223,-4.567,3.275
0.66984,0.881,-3.835,3.015
0.67214,0.742,-3.572,2.978
0.6748,0.599,-3.296,2.958
0.677182,0.458,-3.006,2.951
0.683446,0.321,-2.702,2.953
0.683566,0.201,-2.387,2.962
0.684823,0.097,-2.065,2.975
0.687342,0.017,-1.762,2.986
0.68965,-0.033,-1.492,2.998
0.692209,-0.054,-1.262,3.015
0.70292,-0.054,-1.072,3.032
0.7054,0.125,-0.664,3.031
0.707816,0.207,-0.637,3.004
0.710025,0.3,-0.643,2.969
0.718189,0.405,-0.673,2.924
0.722398,0.862,-0.913,2.629
0.725368,0.96,-0.984,2.531
0.72761,1.047,-1.049,2.427
0.733981,1.121,-1.105,2.323
0.737687,1.25,-1.227,2.035
0.739901,1.262,-1.238,1.952
0.744148,1.262,-1.235,1.879
0.750994,1.249,-1.217,1.817
0.755452,1.135,-1.034,1.674
0.757835,1.102,-0.98,1.665
0.761927,1.07,-0.931,1.666
0.767691,1.042,-0.894,1.676
0.770435,1.002,-0.89,1.734
0.772998,1.009,-0.929,1.759
0.775612,1.027,-0.99,1.788
0.783724,1.057,-1.068,1.815
0.788115,1.266,-1.475,1.909
0.790534,1.332,-1.59,1.93
0.793184,1.401,-1.711,1.958
0.800741,1.463,-1.838,1.988
0.805394,1.647,-2.185,2.085
0.807864,1.661,-2.198,2.094
0.81044,1.659,-2.186,2.098
0.817794,1.642,-2.153,2.093
0.820671,1.508,-2.016,2.039
0.823188,1.436,-1.97,2.004
0.825947,1.359,-1.898,1.962
0.833949,1.277,-1.811,1.911
0.838577,0.921,-1.442,1.687
0.840857,0.824,-1.35,1.624
0.843362,0.725,-1.263,1.565
0.851551,0.625,-1.182,1.51
0.855771,0.23,-0.918,1.34
0.858274,0.141,-0.873,1.32
0.869528,0.059,-0.836,1.313
0.873605,-0.214,-0.78,1.375
0.87634,-0.239,-0.771,1.401
0.886079,-0.262,-0.753,1.43
0.88875,-0.357,-0.706,1.539
0.891123,-0.381,-0.695,1.565
0.893583,-0.41,-0.685,1.584
0.901572,-0.441,-0.679,1.598
0.906262,-0.51,-0.608,1.627
0.908813,-0.512,-0.601,1.616
0.917118,-0.512,-0.602,1.601
0.921421,-0.459,-0.671,1.455
0.924191,-0.451,-0.719,1.411
0.926594,-0.446,-0.772,1.37
0.933344,-0.445,-0.836,1.328
0.936509,-0.443,-1.016,1.233
0.939235,-0.441,-1.078,1.218
0.941635,-0.436,-1.139,1.206
0.94979,-0.43,-1.199,1.197
0.954222,-0.41,-1.384,1.21
0.956633,-0.41,-1.409,1.221
0.959739,-0.409,-1.42,1.235
0.968412,-0.41,-1.426,1.253
0.971731,-0.443,-1.404,1.34
0.974251,-0.459,-1.409,1.371
0.976789,-0.474,-1.416,1.401
0.983758,-0.487,-1.427,1.432
0.986964,-0.512,-1.498,1.499
0.989434,-0.517,-1.546,1.508
0.991867,-0.517,-1.597,1.508
0.999921,-0.511,-1.659,1.508
1.004948,-0.339,-2.081,1.488
1.006964,-0.242,-2.24,1.498
1.009657,-0.135,-2.371,1.517
1.017665,-0.038,-2.466,1.543
1.022089,0.176,-2.601,1.656
1.024685,0.193,-2.604,1.678
1.02749,0.199,-2.592,1.697
1.033884,0.198,-2.569,1.711
1.037351,0.161,-2.399,1.735
1.039987,0.143,-2.302,1.737
1.042326,0.123,-2.184,1.732
1.051051,0.101,-2.046,1.725
1.055012,-0.037,-0.951,1.799
1.05759,-0.08,-0.65,1.807
1.060031,-0.123,-0.382,1.785
1.067149,-0.166,-0.202,1.749
1.070105,-0.262,-0.441,1.573
1.072569,-0.278,-0.577,1.52
1.075283,-0.281,-0.686,1.466
1.083778,-0.275,-0.771,1.409
1.087776,-0.142,-1.008,1.08
1.090313,-0.106,-0.975,0.992
1.092803,-0.073,-0.904,0.918
1.100443,-0.039,-0.822,0.849
1.105456,0.009,-0.527,0.687
1.107878,0,-0.462,0.676
1.110553,-0.015,-0.408,0.684
1.117633,-0.033,-0.365,0.694
1.120553,-0.09,-0.395,0.727
1.123094,-0.105,-0.499,0.739
1.125776,-0.122,-0.63,0.766
1.136155,-0.145,-0.78,0.824
1.141653,-0.272,-1.371,1.331
1.14379,-0.288,-1.463,1.449
1.146437,-0.3,-1.542,1.57
1.151921,-0.302,-1.596,1.674
1.155969,-0.248,-1.55,1.905
1.158371,-0.217,-1.514,1.96
1.162806,-0.184,-1.463,2
1.171425,-0.148,-1.385,2.028
1.175765,0.112,-1.327,2.114
1.189047,0.161,-1.407,2.11
1.193081,0.37,-1.687,2.06
1.204682,0.393,-1.667,2.053
1.208365,0.467,-1.297,1.988
1.219566,0.472,-1.195,1.962
1.223409,0.42,-0.697,1.744
1.226283,0.381,-0.628,1.675
1.235046,0.334,-0.569,1.59
1.238592,0.061,-0.453,1.156
1.241211,-0.05,-0.49,1.019
1.243846,-0.183,-0.548,0.869
1.250843,-0.342,-0.631,0.711
1.253801,-0.917,-0.921,0.223
1.256152,-1.116,-1.001,0.07
1.258843,-1.3,-1.055,-0.073
1.266891,-1.473,-1.085,-0.202
1.271338,-1.963,-1.032,-0.523
1.273869,-2.032,-1.001,-0.543
1.276504,-2.083,-0.971,-0.537
1.283019,-2.118,-0.947,-0.512
1.286544,-2.127,-0.91,-0.374
1.289036,-2.107,-0.906,-0.317
1.29184,-2.074,-0.903,-0.254
1.294428,-2.029,-0.894,-0.191
1.299441,-1.972,-0.885,-0.124
1.300086,-1.897,-0.875,-0.063
1.301631,-1.816,-0.863,0.003
1.304259,-1.728,-0.849,0.065
1.306855,-1.636,-0.838,0.122
1.30927,-1.541,-0.831,0.18
1.317655,-1.44,-0.826,0.236
1.321905,-1.046,-0.82,0.437
1.324511,-0.946,-0.819,0.484
1.326933,-0.833,-0.84,0.527
1.333823,-0.713,-0.883,0.565
1.337007,-0.331,-1.01,0.656
1.339564,-0.201,-1.025,0.677
1.342202,-0.072,-1.034,0.692
1.35024,0.064,-1.045,0.7
1.354708,0.591,-1.178,0.719
1.357102,0.718,-1.218,0.721
1.359777,0.837,-1.255,0.718
1.367746,0.946,-1.281,0.714
1.372274,1.288,-1.232,0.676
1.374825,1.344,-1.188,0.666
1.377438,1.385,-1.133,0.651
1.383898,1.419,-1.073,0.623
1.387447,1.465,-0.855,0.528
1.389894,1.465,-0.777,0.501
1.392591,1.459,-0.702,0.475
1.400522,1.446,-0.637,0.447
1.405276,1.355,-0.461,0.337
1.407321,1.324,-0.438,0.31
1.409925,1.293,-0.42,0.274
1.416358,1.256,-0.413,0.24
1.419868,1.147,-0.448,0.127
1.422348,1.106,-0.488,0.086
1.424965,1.06,-0.538,0.05
1.427541,1.008,-0.596,0.013
1.432929,0.949,-0.662,-0.024
1.433025,0.879,-0.732,-0.061
1.435251,0.8,-0.805,-0.106
1.437721,0.712,-0.868,-0.158
1.440159,0.616,-0.926,-0.213
1.443008,0.512,-0.978,-0.274
1.452471,0.398,-1.024,-0.342
1.455262,-0.121,-1.149,-0.658
1.457719,-0.261,-1.178,-0.739
1.460471,-0.402,-1.198,-0.813
1.468948,-0.532,-1.202,-0.879
1.47294,-0.863,-0.919,-0.975
1.475565,-0.882,-0.77,-0.953
1.485197,-0.875,-0.603,-0.921
1.48799,-0.673,0.085,-0.74
1.490438,-0.595,0.225,-0.695
1.493088,-0.511,0.336,-0.656
1.501025,-0.431,0.409,-0.626
1.505659,-0.133,0.38,-0.591
1.50812,-0.07,0.325,-0.585
1.510618,-0.016,0.259,-0.574
1.517048,0.025,0.192,-0.556
1.520628,0.036,-0.089,-0.478
1.523086,0.011,-0.189,-0.448
1.525711,-0.025,-0.288,-0.425
1.533281,-0.067,-0.382,-0.403
1.535808,-0.165,-0.512,-0.361
1.538278,-0.178,-0.487,-0.352
1.54083,-0.175,-0.434,-0.341
1.543681,-0.165,-0.355,-0.337
1.549698,-0.152,-0.251,-0.331
1.549792,-0.128,-0.129,-0.331
1.551063,-0.097,0.007,-0.335
1.553375,-0.058,0.158,-0.338
1.555889,-0.014,0.318,-0.342
1.558473,0.039,0.485,-0.346
1.567477,0.089,0.654,-0.35
1.57133,0.321,1.249,-0.34
1.573928,0.381,1.355,-0.335
1.576605,0.44,1.439,-0.33
1.583732,0.502,1.498,-0.327
1.586387,0.675,1.57,-0.316
1.588811,0.733,1.563,-0.317
1.591295,0.791,1.541,-0.318
1.594009,0.846,1.516,-0.323
1.600272,0.899,1.486,-0.333
1.600583,0.948,1.464,-0.343
1.601614,0.997,1.45,-0.356
1.604203,1.049,1.423,-0.374
1.606684,1.1,1.395,-0.399
1.60906,1.144,1.374,-0.427
1.616861,1.188,1.358,-0.451
1.619531,1.311,1.31,-0.546
1.624145,1.387,1.295,-0.6
1.626831,1.427,1.298,-0.625
1.633753,1.462,1.302,-0.646
1.6367,1.578,1.322,-0.7
1.639242,1.612,1.32,-0.717
1.641727,1.651,1.315,-0.737
1.644719,1.692,1.307,-0.751
1.650961,1.733,1.295,-0.767
1.651275,1.775,1.277,-0.784
1.651986,1.819,1.255,-0.801
1.654385,1.862,1.233,-0.819
1.65696,1.909,1.214,-0.835
1.659408,1.954,1.198,-0.842
1.667637,2.001,1.188,-0.845
1.672245,2.199,1.163,-0.807
1.674877,2.246,1.154,-0.786
1.676812,2.291,1.15,-0.753
1.690006,2.333,1.145,-0.724
1.704635,2.474,1.408,-0.448
1.707182,2.35,2.075,-0.206
1.709714,2.314,2.123,-0.169
1.720304,2.276,2.133,-0.131
1.725085,2.025,1.804,0.045
1.727427,1.964,1.681,0.077
1.736291,1.903,1.538,0.104
1.739943,1.601,0.937,0.171
1.742414,1.516,0.801,0.18
1.750336,1.433,0.673,0.182
1.761099,1.184,0.342,0.156
1.765054,0.788,-0.06,0.042
1.767298,0.718,-0.118,0.017
1.769885,0.65,-0.17,-0.008
1.772395,0.584,-0.217,-0.032
1.775143,0.522,-0.252,-0.058
1.7778,0.457,-0.282,-0.086
1.783943,0.4,-0.304,-0.113
1.787534,0.229,-0.316,-0.194
1.790018,0.176,-0.305,-0.218
1.792483,0.126,-0.288,-0.242
1.805426,0.079,-0.266,-0.266
1.808117,-0.114,-0.124,-0.361
1.810645,-0.137,-0.102,-0.373
1.8233,-0.156,-0.081,-0.382
1.826203,-0.205,0.021,-0.412
1.839396,-0.21,0.036,-0.415
1.842847,-0.232,0.029,-0.405
1.856388,-0.239,0.002,-0.403
1.86102,-0.321,-0.328,-0.447
1.872549,-0.346,-0.399,-0.463
1.875694,-0.556,-0.709,-0.584
1.888596,-0.612,-0.757,-0.604
1.893415,-0.983,-0.673,-0.599
1.904604,-1.032,-0.557,-0.57
1.908621,-1.127,0.3,-0.325
1.911206,-1.114,0.491,-0.266
1.920762,-1.095,0.674,-0.211
1.92372,-0.94,1.288,-0.007
1.926125,-0.886,1.396,0.035
1.936451,-0.83,1.477,0.073
1.939401,-0.562,1.523,0.19
1.943929,-0.426,1.41,0.233
1.953207,-0.359,1.329,0.249
1.956563,-0.128,0.987,0.279
1.959244,-0.081,0.922,0.281
1.96944,-0.042,0.871,0.279
1.974078,0.081,0.789,0.252
1.976524,0.093,0.806,0.245
1.985925,0.1,0.826,0.238
1.989306,0.096,0.915,0.197
1.991795,0.09,0.93,0.182
1.994365,0.083,0.942,0.168
2.002267,0.074,0.946,0.148
2.00707,0.027,0.95,0.056
2.009545,0.014,0.94,0.023
2.018915,-0.002,0.919,-0.011
2.022122,-0.051,0.776,-0.19
2.024648,-0.06,0.719,-0.239
2.027244,-0.071,0.658,-0.291
2.035443,-0.076,0.593,-0.342
2.039642,-0.089,0.285,-0.549
2.042251,-0.086,0.2,-0.599
2.052207,-0.082,0.112,-0.648
2.054899,-0.026,-0.23,-0.823
2.057229,-0.003,-0.313,-0.857
2.05985,0.024,-0.392,-0.888
2.068902,0.053,-0.474,-0.91
2.072766,0.196,-0.768,-0.937
2.075255,0.234,-0.82,-0.926
2.077649,0.272,-0.861,-0.904
2.085797,0.308,-0.893,-0.876
2.089786,0.402,-0.872,-0.709
2.092544,0.408,-0.832,-0.658
2.102661,0.412,-0.775,-0.602
2.107361,0.359,-0.362,-0.335
2.109939,0.336,-0.27,-0.295
2.119782,0.31,-0.18,-0.256
2.122848,0.151,0.03,-0.128
2.125384,0.099,0.038,-0.098
2.127917,0.043,0.022,-0.069
2.13633,-0.015,-0.011,-0.043
2.140329,-0.275,-0.322,0.074
2.142959,-0.348,-0.432,0.102
2.153425,-0.42,-0.548,0.132
2.157928,-0.771,-1.07,0.275
2.160558,-0.835,-1.147,0.305
2.170188,-0.893,-1.21,0.336
2.173233,-1.097,-1.339,0.473
2.175696,-1.138,-1.347,0.513
2.186852,-1.18,-1.347,0.554
2.190746,-1.331,-1.211,0.779
2.193271,-1.351,-1.161,0.83
2.203327,-1.37,-1.105,0.884
2.206096,-1.402,-0.828,1.068
2.208455,-1.404,-0.755,1.104
2.220061,-1.404,-0.681,1.136
2.22363,-1.383,-0.384,1.24
2.226155,-1.379,-0.344,1.243
2.236542,-1.376,-0.315,1.24
2.241135,-1.375,-0.32,1.132
2.243611,-1.382,-0.359,1.095
2.253043,-1.392,-0.41,1.053
2.256192,-1.459,-0.763,0.839
2.258776,-1.483,-0.886,0.775
2.269773,-1.507,-1.022,0.714
2.274802,-1.642,-1.791,0.408
2.276261,-1.668,-1.945,0.356
2.280239,-1.689,-2.091,0.304
2.286625,-1.706,-2.224,0.259
2.291307,-1.719,-2.64,0.155
2.303846,-1.714,-2.716,0.144
2.30638,-1.609,-2.966,0.119
2.30912,-1.581,-2.995,0.118
2.32431,-1.551,-3.011,0.116
2.327188,-1.341,-2.996,0.053
2.340944,-1.307,-2.977,0.031
2.344142,-1.097,-2.856,-0.136
2.357714,-1.061,-2.83,-0.165
2.374767,-0.791,-2.603,-0.274
2.377227,-0.457,-2.322,-0.242
2.391351,-0.407,-2.278,-0.244
2.408116,-0.164,-2.007,-0.308
2.424787,0.197,-1.078,-0.292
2.427793,0.617,0.009,-0.131
2.441585,0.679,0.148,-0.108
2.458276,1.006,0.669,-0.018
2.474957,1.297,1.062,0.002
2.477777,1.406,1.263,0.007
2.491962,1.413,1.284,0.003
2.509167,1.36,1.365,-0.071
2.525823,1.129,1.142,-0.303
2.530978,0.62,-0.004,-0.66
2.535602,0.525,-0.208,-0.74
2.536241,0.42,-0.412,-0.832
2.538314,0.306,-0.62,-0.926
2.540539,0.185,-0.824,-1.02
2.543237,0.048,-1.029,-1.111
2.549451,-0.095,-1.232,-1.199
2.553151,-0.551,-1.778,-1.367
2.555592,-0.697,-1.899,-1.387
2.558027,-0.83,-1.972,-1.393
2.560756,-0.941,-1.985,-1.378
2.56816,-1.031,-1.931,-1.346
2.57111,-1.142,-1.429,-1.14
2.573533,-1.133,-1.189,-1.047
2.576182,-1.109,-0.94,-0.948
2.586911,-1.071,-0.702,-0.858
2.59125,-0.724,0.326,-0.458
2.593782,-0.654,0.482,-0.374
2.603827,-0.584,0.605,-0.286
2.606545,-0.393,0.805,0.093
2.60888,-0.35,0.804,0.189
2.620623,-0.308,0.791,0.284
2.624053,-0.137,0.631,0.605
2.626632,-0.108,0.609,0.641
2.637382,-0.082,0.6,0.668
2.641505,0.079,0.764,0.742
2.644317,0.117,0.814,0.748
2.654231,0.147,0.862,0.749
2.656745,0.267,1.049,0.709
2.65925,0.297,1.093,0.685
2.671483,0.324,1.142,0.649
2.674343,0.494,1.486,0.369
2.676919,0.537,1.564,0.289
2.688203,0.58,1.637,0.204
2.691834,0.792,1.906,-0.22
2.705579,0.829,1.927,-0.292
2.709584,1.073,1.899,-0.52
2.722175,1.122,1.88,-0.523
2.724832,1.415,1.782,-0.443
2.72783,1.486,1.766,-0.412
2.739567,1.552,1.748,-0.378
2.742077,1.909,1.681,-0.182
2.756803,1.975,1.675,-0.142
2.761205,2.29,1.616,0.054
2.774786,2.382,1.557,0.116
2.777258,2.503,1.223,0.179
2.792889,2.502,1.157,0.181
2.809273,2.395,0.799,0.168
2.826504,2.074,0.476,0.068
2.844523,1.615,0.232,-0.058
2.848028,1.07,0.071,-0.21
2.850373,0.991,0.071,-0.234
2.853031,0.913,0.076,-0.256
2.855567,0.841,0.084,-0.274
2.858359,0.765,0.097,-0.295
2.860495,0.693,0.116,-0.317
2.866016,0.622,0.14,-0.335
2.866106,0.556,0.169,-0.358
2.868039,0.486,0.205,-0.38
2.870698,0.421,0.238,-0.399
2.873091,0.359,0.274,-0.423
2.875494,0.295,0.311,-0.446
2.878709,0.238,0.352,-0.469
2.885295,0.177,0.391,-0.495
2.888152,0.005,0.52,-0.578
2.890793,-0.049,0.569,-0.607
2.893099,-0.101,0.617,-0.636
2.90303,-0.153,0.664,-0.665
2.906007,-0.352,0.867,-0.773
2.908471,-0.399,0.917,-0.798
2.911089,-0.447,0.97,-0.819
2.920755,-0.494,1.017,-0.841
2.923497,-0.673,1.197,-0.895
2.926092,-0.715,1.234,-0.906
2.938102,-0.758,1.262,-0.912
2.941321,-0.964,1.305,-0.926
2.9437,-1.002,1.294,-0.92
2.954853,-1.037,1.277,-0.908
2.958898,-1.191,1.108,-0.78
2.961479,-1.215,1.057,-0.747
2.972436,-1.231,0.999,-0.708
2.976417,-1.302,0.686,-0.468
2.989553,-1.31,0.622,-0.419
2.994106,-1.291,0.275,-0.131
3.00691,-1.274,0.233,-0.083
3.009305,-1.109,0.128,0.153
3.024169,-1.06,0.136,0.201
3.027337,-0.648,0.369,0.415
3.041575,-0.562,0.438,0.434
3.044723,-0.04,0.85,0.414
3.058957,0.036,0.892,0.395
3.076462,0.301,0.75,0.245
3.094153,0.341,0.109,0.111
3.11112,0.279,-0.43,0
3.114736,0.148,-0.821,-0.187
3.119422,0.135,-0.838,-0.225
3.120032,0.119,-0.852,-0.261
3.124302,0.103,-0.864,-0.299
3.125868,0.09,-0.869,-0.337
3.133305,0.079,-0.869,-0.381
3.136501,0.053,-0.835,-0.499
3.140145,0.043,-0.777,-0.568
3.142817,0.041,-0.738,-0.594
3.154991,0.041,-0.687,-0.616
3.1591,0.012,-0.367,-0.602
3.160552,0,-0.297,-0.575
3.172381,-0.017,-0.224,-0.544
3.175244,-0.098,0.132,-0.324
3.177895,-0.117,0.206,-0.275
3.190684,-0.138,0.278,-0.226
3.193199,-0.256,0.589,-0.005
3.216996,-0.283,0.629,0.038
3.220559,-0.731,0.081,0.199
3.223999,-0.793,-0.072,0.203
3.226017,-0.856,-0.235,0.207
3.235821,-0.919,-0.409,0.216
3.24045,-1.215,-1.338,0.306
3.242959,-1.265,-1.51,0.341
3.253326,-1.309,-1.671,0.379
3.25803,-1.463,-2.234,0.603
3.260759,-1.481,-2.295,0.641
3.271141,-1.501,-2.339,0.676
3.275743,-1.574,-2.376,0.769
3.288434,-1.589,-2.361,0.774
3.291142,-1.665,-2.21,0.724
3.293675,-1.677,-2.175,0.704
3.305842,-1.69,-2.139,0.677
3.30869,-1.759,-1.987,0.473
3.31128,-1.773,-1.963,0.416
3.323695,-1.787,-1.941,0.36
3.326743,-1.828,-1.905,0.071
3.34155,-1.824,-1.92,0.019
3.344232,-1.72,-2.103,-0.175
3.359234,-1.689,-2.133,-0.192
3.376748,-1.394,-2.29,-0.23
3.393956,-0.913,-2.476,-0.229
3.416587,-0.421,-2.544,-0.138
3.433676,0.21,-2.513,-0.168
3.437064,0.519,-2.131,-0.369
3.439508,0.546,-2.058,-0.398
3.441987,0.572,-1.977,-0.424
3.451633,0.6,-1.893,-0.446
3.454685,0.716,-1.502,-0.507
3.457269,0.758,-1.382,-0.501
3.459648,0.8,-1.26,-0.491
3.469959,0.842,-1.141,-0.478
3.472653,1.024,-0.655,-0.364
3.475188,1.067,-0.54,-0.322
3.477633,1.109,-0.433,-0.272
3.488058,1.149,-0.332,-0.225
3.492692,1.294,0.07,-0.046
3.505807,1.318,0.143,-0.031
3.510378,1.419,0.62,-0.011
3.523566,1.429,0.709,-0.01
3.528008,1.433,1.246,-0.039
3.541195,1.423,1.333,-0.045
3.558696,1.287,1.76,-0.128
3.576227,0.998,1.857,-0.3
3.578976,0.671,1.085,-0.388
3.5935,0.616,0.856,-0.386
3.611295,0.235,-0.582,-0.469
3.629672,-0.583,-2.073,-0.625
3.647179,-1.14,-1.808,-0.575
3.651664,-0.708,0.513,-0.224
3.654235,-0.643,0.746,-0.151
3.656333,-0.589,0.941,-0.064
3.663441,-0.535,1.095,0.027
3.673994,-0.457,1.308,0.223
3.676437,-0.281,1.526,0.62
3.689578,-0.249,1.558,0.662
3.69402,0.061,1.933,0.807
3.70809,0.137,2.014,0.83
3.72553,0.587,2.163,0.959
3.743179,0.886,1.385,0.866
3.760501,1.153,0.935,0.379
3.766497,1.362,1.058,-0.047
3.766921,1.392,1.1,-0.093
3.779791,1.421,1.142,-0.127
3.782369,1.617,1.445,-0.169
3.78526,1.654,1.491,-0.16
3.78734,1.69,1.531,-0.15
3.789762,1.725,1.567,-0.137
3.792411,1.76,1.603,-0.119
3.795147,1.798,1.636,-0.1
3.800434,1.83,1.664,-0.076
3.80055,1.859,1.682,-0.055
3.802423,1.888,1.699,-0.033
3.804749,1.914,1.703,-0.008
3.807278,1.932,1.7,0.016
3.809769,1.943,1.689,0.038
3.818941,1.958,1.67,0.059
3.822402,1.95,1.482,0.135
3.825094,1.936,1.414,0.14
3.827531,1.918,1.341,0.149
3.83646,1.892,1.26,0.151
3.840207,1.751,0.911,0.142
3.843696,1.708,0.817,0.135
3.846018,1.664,0.724,0.129
3.855939,1.615,0.63,0.117
3.860408,1.337,0.213,0.041
3.874182,1.279,0.146,0.028
3.877828,0.925,-0.102,-0.08
3.892154,0.868,-0.113,-0.1
3.910204,0.544,-0.026,-0.232
3.928724,0.219,0.334,-0.427
3.946867,-0.084,0.915,-0.714
3.964432,-0.382,1.546,-0.999
3.968501,-0.705,2.051,-1.231
3.971071,-0.745,2.084,-1.236
3.973537,-0.785,2.106,-1.238
