time,x,y,z
2.613915,4.6791,0.538,-3.8374
2.624239,0.5202,1.2982,-3.0957
2.63874,-0.9674,1.0126,-2.2176
2.644114,-1.0634,0.5447,-0.6694
2.664926,-0.8797,0.4326,-0.3417
2.674088,-2.7531,1.402,0.0295
2.687783,-2.7146,1.531,0.8696
2.69463,-1.8388,1.1928,1.1158
2.706445,-0.8008,0.6761,1.1436
2.720754,0.1272,0.9239,-0.1789
2.724465,-0.0067,1.3818,-0.7967
2.736965,-1.2329,2.0485,-0.2474
2.744995,-1.9436,2.2184,0.6195
2.754586,-2.2072,1.9589,1.1388
2.771756,-1.7649,1.5765,1.3167
2.774884,-1.5024,1.4142,1.2192
2.787649,-1.4505,1.4312,1.3385
2.795101,-1.8581,1.5767,1.7878
2.804957,-2.3282,1.3352,3.0535
2.821737,-2.2763,0.6393,4.1511
2.825319,-2.0255,0.1765,4.3334
2.837329,-1.524,0.3553,3.8323
2.845161,-0.8646,0.5863,3.1633
2.855317,-0.4948,0.9313,2.7858
2.869693,-0.2509,1.3489,3.0005
2.875566,-0.1816,1.2078,3.4126
2.886666,-0.4978,0.2382,4.9362
2.895717,-0.4576,-0.8421,4.6125
2.905998,-0.5394,-1.6022,5.1609
2.919468,-0.8752,-2.0282,6.1877
2.925979,-0.7437,-2.5165,6.8046
2.936292,-0.7574,-2.9664,6.4185
2.946081,-0.8692,-3.0711,5.4498
2.956034,-0.6123,-2.895,4.085
2.97762,-0.1636,-2.622,2.6278
2.977758,0.2515,-2.1425,1.3494
2.987471,0.6315,-1.9966,0.4917
2.996414,1.1046,-1.9435,-0.4801
3.006754,1.3172,-2.0001,-1.0742
3.021242,1.1627,-2.2426,-0.8498
3.026649,1.2458,-2.4109,-0.4784
3.037304,1.423,-2.6008,-0.3011
3.056229,1.3489,-2.644,-0.282
3.056822,0.9533,-2.6933,-0.247
3.070462,0.9139,-2.8092,-0.4575
3.07708,0.9077,-2.5691,-0.7298
3.087223,0.6335,-1.9563,-1.095
3.103572,0.482,-1.4818,-1.4861
3.107052,0.7922,-1.5361,-1.8745
3.117886,1.4127,-1.974,-2.1936
3.127232,1.519,-2.6718,-1.9281
3.137877,1.5852,-3.1605,-1.7265
3.153212,1.4281,-3.2843,-1.7682
3.157533,0.8224,-3.2684,-2.0179
3.169607,0.3712,-2.8443,-2.5373
3.177713,0.0967,-2.3025,-3.058
3.187789,0.0948,-1.952,-3.6769
3.203193,0.0539,-1.7072,-4.2102
3.208104,-0.0318,-1.503,-4.396
3.219585,-0.1404,-1.4357,-4.1952
3.228043,-0.3663,-1.317,-3.9956
3.238051,-0.4516,-1.0791,-3.7876
3.253328,-0.4117,-0.8613,-3.7676
3.258157,-0.3024,-0.7654,-3.8323
3.272994,-0.3572,-0.7921,-3.8024
3.278952,-0.4875,-0.8729,-3.8452
3.289773,-0.4555,-0.6741,-3.9072
3.305193,-0.381,-0.6052,-4.0226
3.308598,-0.3981,-0.8646,-4.3025
3.320978,-0.601,-0.9393,-4.3989
3.329486,-0.8212,-0.8388,-4.1323
3.339634,-0.9678,-0.7906,-3.7035
3.363074,-0.8376,-0.9513,-3.4411
3.363298,-0.3867,-1.0968,-3.2133
3.374026,0.189,-1.2698,-2.6424
3.379359,0.5571,-1.0613,-1.7839
3.389293,0.8174,-0.8998,-1.4122
3.404122,1.0094,-0.7794,-1.8592
3.410402,1.1742,-0.5572,-2.0011
3.420919,1.2088,-0.2723,-1.6221
3.430716,0.9856,0.2715,-1.3532
3.439522,0.8708,0.5061,-1.0776
3.454486,0.8263,0.2278,-0.0771
3.461458,0.1483,-1.8786,0.9446
3.470055,0.9189,-0.7216,1.4611
3.479871,1.0113,0.9497,1.492
3.489966,-0.0555,0.734,1.0192
3.50291,-1.0828,0.0034,1.3766
3.510407,-1.7226,-0.3538,1.9443
3.522592,-1.1294,0.1661,2.2642
3.531019,-0.8807,-0.0133,2.296
3.540445,-0.6585,-0.3436,1.7498
3.555448,-0.9742,-0.3892,1.5429
3.560689,-1.9245,-0.0201,2.2598
3.58665,-3.9493,1.1271,2.4702
3.612082,-2.5591,0.1538,1.5773
3.612236,-2.6486,-1.6433,0.1095
3.626778,-3.8728,-2.8772,0.143
3.63838,-4.9419,-4.2338,0.8078
3.641037,-2.964,-6.5218,0.3266
3.653807,-0.8366,-7.9015,0.4045
3.661869,5.185,-7.2986,-3.7621
3.67153,7.6369,-6.4903,-6.4812
3.688055,4.6224,-5.998,-2.7714
3.691825,6.8076,-4.3313,0.3563
3.706306,9.3826,5.9568,2.1882
3.711722,2.6406,21.9072,1.3467
3.722071,-2.0202,23.7789,-1.951
3.738042,-1.9517,15.7462,-4.903
3.741994,-1.2255,7.0422,-5.0855
3.754335,-0.9078,1.1693,-3.4943
3.763438,-0.53,-2.0606,-1.4788
3.772019,-0.2624,-3.7152,0.0671
3.788588,-0.0379,-4.4891,0.9265
3.792401,0.2005,-4.7195,1.3982
3.806918,0.5071,-4.582,1.4508
3.812322,0.8663,-4.0368,1.1566
3.822465,1.1826,-3.1144,0.6682
3.838519,1.2484,-2.2742,0.3928
3.84244,1.0816,-1.7072,-0.0019
3.855307,0.6374,-1.6022,-0.5303
3.863151,0.0617,-1.4593,-0.9694
3.873117,-0.4923,-1.2984,-1.4401
3.889859,-1.2368,-0.5253,-1.8856
3.893316,-1.8359,0.0189,-2.2517
3.904499,-1.2624,0.9481,-2.5887
3.913813,-0.5857,1.049,-2.8889
3.923612,-0.1848,0.6998,-3.1022
3.938222,-0.1147,0.4446,-2.3669
3.943627,-0.3487,0.3888,-1.5304
3.955589,-0.55,0.4685,-0.4751
3.974029,-0.5526,0.4798,0.3753
3.97426,-0.3114,0.4815,0.8613
3.989934,0.1532,0.5845,1.2054
3.993791,0.6572,0.7013,1.5049
4.003542,1.1921,0.8305,1.6728
4.020392,1.7961,1.0292,1.6807
4.0243,2.3819,1.1537,1.508
4.03757,2.9184,1.2963,1.2394
4.044846,3.3185,1.4563,0.8384
4.054929,3.4723,1.4777,0.4103
4.07099,3.1861,1.5549,0.0191
4.074548,2.4495,2.146,-0.1335
4.088205,1.7389,3.3571,-0.0022
4.094637,1.1829,4.8606,0.2145
4.105688,0.6307,6.081,0.2426
4.115212,0.1831,6.3274,0.092
4.141583,-0.0687,5.2176,-0.2097
4.15201,-0.4422,1.3428,-0.3066
4.161627,-0.8233,-0.3096,-0.2036
4.172388,-1.1471,-1.6515,0.0033
4.18783,-1.6086,-3.2783,0.632
4.195212,-1.8941,-3.4553,1.0206
4.205084,-2.1926,-3.2113,1.4237
4.219736,-2.4924,-2.5256,1.7955
4.225636,-2.7348,-1.6733,2.0668
4.235979,-2.7572,-0.8454,2.0863
4.245782,-2.7859,-0.2259,2.0654
4.25573,-2.7523,0.1313,1.9361
4.27464,-2.6332,0.0808,1.6787
4.2759,-2.3505,-0.2176,1.3456
4.288131,-1.8847,-0.461,0.8993
4.296384,-1.4035,-0.7627,0.3823
4.305895,-0.9624,-1.0894,-0.0988
4.3199,-0.5817,-1.3909,-0.5303
4.326797,-0.34,-1.5972,-0.8932
4.337779,-0.1702,-1.6634,-1.203
4.34697,-0.0266,-1.5871,-1.4964
4.356277,0.0896,-1.4343,-1.7332
4.37119,0.1552,-1.1567,-1.9644
4.376481,0.161,-0.8643,-2.2746
4.387064,0.2059,-0.7602,-2.3369
4.397061,0.2906,-0.8883,-2.1574
4.406712,0.3983,-1.1782,-1.7571
4.421907,0.4776,-1.4931,-1.2604
4.426904,0.5096,-1.7533,-0.8347
4.438403,0.5019,-1.9108,-0.5288
4.447517,0.4352,-1.9967,-0.3319
4.45708,0.3466,-1.9799,-0.3374
4.470665,0.2606,-1.7473,-0.4613
4.477361,0.1307,-1.3583,-0.6725
4.487489,-0.0382,-0.9036,-0.901
4.497754,-0.2445,-0.4721,-1.1254
4.507386,-0.4736,-0.0661,-1.3586
4.521189,-0.6547,0.2425,-1.5725
4.52774,-0.7943,0.4784,-1.8226
4.537957,-0.8838,0.6302,-1.9642
4.553629,-0.9037,0.6835,-1.9688
4.557927,-0.8459,0.5832,-1.8265
4.570674,-0.6908,0.4789,-1.5651
4.577893,-0.4919,0.4853,-1.2133
4.588189,-0.3804,0.645,-0.8741
4.60512,-0.3349,0.9073,-0.5773
4.60825,-0.3325,1.2891,-0.3405
4.622743,-0.3664,1.7004,-0.1823
4.628277,-0.4386,2.0425,-0.1345
4.638679,-0.5396,2.2181,-0.2497
4.654967,-0.5986,2.1473,-0.5482
4.658419,-0.5963,1.9936,-0.9052
4.670071,-0.6193,1.9442,-1.1319
4.678697,-0.4469,2.3753,-1.0065
4.688868,0.0042,2.9065,-0.6033
4.704781,0.1661,3.1049,-0.1311
4.708915,0.2358,2.9677,0.3454
4.721576,0.3123,2.7197,0.8424
4.729544,0.4263,2.4017,1.3086
4.739121,0.5605,1.9462,1.6781
4.754193,0.6835,1.134,1.8915
4.759078,0.7222,0.0603,1.9196
4.769663,0.7679,-0.8915,1.8711
4.779833,0.8165,-1.4931,1.79
4.789929,0.9273,-1.8289,1.8726
4.80612,1.0572,-1.8646,1.8534
4.809716,1.2299,-1.6694,1.9633
4.833227,1.4136,-1.2403,2.0397
4.856181,1.6813,0.4458,1.9977
4.859982,1.6434,0.781,1.8106
4.870364,1.4686,0.7985,1.4673
4.880312,1.2152,0.5004,1.0106
4.890262,0.9285,0.0986,0.5921
4.904489,0.68,-0.2919,0.2627
4.910421,0.5054,-0.6264,0.0342
4.922724,0.2998,-0.9834,-0.1345
4.930784,0.1033,-1.2987,-0.3626
4.94055,-0.1507,-1.5591,-0.574
4.953318,-0.332,-1.7772,-0.8285
4.961449,-0.4781,-1.9358,-1.107
4.970947,-0.5564,-1.9796,-1.3515
4.987729,-0.5153,-1.9917,-1.5752
4.991161,-0.3695,-2.0283,-1.6367
5.004054,-0.1615,-2.1011,-1.5404
5.011539,-0.0584,-2.0143,-1.2662
5.021376,-0.0468,-1.7386,-0.9253
5.037704,0.0131,-1.4336,-0.5932
5.04196,0.1591,-1.2385,-0.1878
5.054493,0.3996,-1.1271,0.1684
5.06137,0.7102,-1.0475,0.4243
5.071495,1.0091,-1.0267,0.5075
5.086827,1.2428,-1.0443,0.4395
5.091893,1.3863,-1.0502,0.1795
5.10361,1.4277,-1.045,-0.1363
5.112025,1.3437,-1.0566,-0.4411
5.123392,1.2209,-1.0556,-0.7405
5.136907,1.0956,-1.0102,-1.002
5.141782,0.9572,-0.8749,-1.1976
5.153479,0.8924,-0.5741,-1.2786
5.161896,0.8462,-0.2,-1.2081
5.176673,0.8065,0.2431,-1.0512
5.189626,0.7532,0.6696,-0.8867
5.1923,0.6891,1.0384,-0.7081
5.203884,0.659,1.2837,-0.5719
5.212555,0.6685,1.3763,-0.4687
5.230907,0.7057,1.3786,-0.3817
5.232902,0.7686,1.4899,-0.309
5.242818,0.8302,1.76,-0.2541
5.257506,0.8658,2.2567,-0.126
5.263566,0.8812,3.1479,0.0405
5.272717,0.8346,4.4842,0.242
5.285975,0.6614,5.9415,0.4383
5.293302,0.5388,6.9781,0.4421
5.303323,0.4248,6.566,0.2748
5.313339,0.2907,4.6838,0.1321
5.323034,-0.0048,2.6895,0.1116
5.337477,-0.3819,1.0785,0.2336
5.34374,-0.804,-0.2272,0.3983
5.354911,-1.1458,-1.305,0.5551
5.371928,-1.3718,-2.1421,0.7399
5.373596,-1.6266,-2.7205,0.9627
5.387971,-1.9114,-3.0672,1.206
5.397475,-2.2681,-3.1608,1.5004
5.413452,-2.6569,-3.0885,1.8059
5.424048,-3.5127,-2.458,2.2071
5.437794,-3.8337,-1.9387,2.2163
5.444216,-3.8493,-1.4037,2.0297
5.454288,-3.7662,-0.864,1.84
5.464979,-3.3984,-0.3623,1.5521
5.476527,-2.7784,0.0766,1.2179
5.489557,-2.1371,0.4268,0.8944
5.495214,-1.5691,0.5402,0.5502
5.505989,-1.0001,0.3418,0.1589
5.520232,-0.3658,-0.1193,-0.4632
5.524918,0.0207,-0.6722,-0.9019
5.536993,0.0799,-1.1666,-1.2596
5.545489,-0.0823,-1.4745,-1.4161
5.555448,-0.2605,-1.5055,-1.5581
5.570894,-0.4731,-1.3206,-1.6595
5.575291,-0.7289,-0.8738,-1.852
5.587039,-0.9219,-0.4178,-2.1825
5.596112,-0.8912,-0.2192,-2.3473
5.605739,-0.5636,-0.4262,-2.2509
5.620699,-0.0786,-0.8289,-1.8973
5.625651,0.3968,-1.2291,-1.4955
5.636768,0.7125,-1.5457,-1.0885
5.646459,0.9392,-1.7293,-0.8792
5.65555,1.0141,-1.779,-0.7442
5.670073,0.9879,-1.7228,-0.6911
5.675633,0.8714,-1.4903,-0.7034
5.687252,0.6519,-1.2111,-0.7656
5.696692,0.2851,-0.9114,-0.892
5.705762,-0.0571,-0.6423,-1.0783
5.719963,-0.2367,-0.4043,-1.3513
5.726262,-0.2808,-0.1995,-1.6427
5.736443,-0.2491,-0.0413,-2.0211
5.746164,-0.2153,0.0463,-2.3132
5.756153,-0.2106,0.1018,-2.4573
5.770301,-0.2599,0.1228,-2.2704
5.776495,-0.2853,0.1812,-1.8671
5.788586,-0.282,0.2512,-1.3068
5.7964,-0.1942,0.3005,-0.7749
5.806429,-0.0367,0.3079,-0.3666
5.822056,0.084,0.4632,-0.0335
5.826735,0.1773,0.8175,0.1871
5.838033,0.2253,1.2831,0.2353
5.84698,0.2467,1.5569,0.14
5.856866,0.3011,1.6102,-0.1529
5.870503,0.3145,1.5647,-0.5418
5.877118,0.3156,1.7009,-0.8578
5.887034,0.3056,2.303,-0.8107
5.903029,0.2249,3.1413,-0.5184
5.907159,0.1968,3.6723,-0.2643
5.920129,0.2677,3.6837,-0.0459
5.927869,0.5409,3.4083,0.2563
5.938091,0.7277,2.9522,0.6399
5.953581,0.8532,2.338,1.1076
5.957985,0.821,1.4668,1.556
5.970805,0.6828,0.3767,1.8671
5.978092,0.4845,-0.6412,1.979
5.987957,0.3245,-1.3135,2.0527
6.004076,0.2366,-1.6909,2.11
6.008439,0.1366,-1.88,2.1355
6.019867,0.1066,-1.8739,2.1539
6.028914,0.1589,-1.6484,2.2484
6.038672,0.2921,-1.2088,2.2794
6.053494,0.4375,-0.6641,2.1867
6.059033,0.6166,-0.1718,2.0634
6.07166,0.7669,0.1665,1.7857
6.079133,0.8592,0.2631,1.3947
6.089133,0.8466,0.134,0.9284
6.103717,0.6635,-0.1168,0.4226
6.109196,0.425,-0.3524,0.0501
6.120551,0.1654,-0.5582,-0.2208
6.130689,-0.109,-0.7738,-0.4421
6.139429,-0.4031,-0.984,-0.7389
6.154342,-0.7201,-1.1948,-0.9879
6.165024,-0.9614,-1.3701,-1.3054
6.174379,-1.1546,-1.4801,-1.492
6.17954,-1.3459,-1.4243,-1.4336
6.195278,-1.4477,-1.2079,-1.2436
6.199547,-1.4632,-0.9805,-0.8844
6.209405,-1.2162,-0.7933,-0.51
6.219628,-0.908,-0.7338,-0.1403
6.229777,-0.4797,-0.8302,0.2156
6.239945,-0.0066,-0.9575,0.4279
6.253472,0.4865,-1.1664,0.4525
6.260088,0.9023,-1.3751,0.3209
6.27049,1.2016,-1.4839,0.173
6.28076,1.3547,-1.4424,0.0702
6.290492,1.3837,-1.2617,-0.0767
6.303143,1.3046,-1.0136,-0.1945
6.310594,1.1015,-0.8183,-0.3575
6.320621,0.8964,-0.717,-0.4964
6.330549,0.6985,-0.7429,-0.7173
6.340979,0.5506,-0.8761,-0.9144
6.353617,0.499,-1.0079,-1.1322
6.360915,0.4598,-1.0343,-1.2775
6.370686,0.4506,-0.8361,-1.307
6.387479,0.4502,-0.4746,-1.2361
6.391192,0.415,0.0043,-1.0246
6.403926,0.4313,0.553,-0.8379
6.411436,0.3967,1.1144,-0.6183
6.421952,0.4383,1.6426,-0.439
6.436614,0.4841,2.0645,-0.2729
6.441823,0.6029,2.2342,-0.1422
6.453104,0.7017,2.1266,-0.1009
6.462827,0.7328,1.8244,-0.1474
6.471705,0.6293,1.5753,-0.2257
6.487713,0.4028,1.7469,-0.1562
6.491707,0.1727,2.5324,0.0621
6.503741,0.0655,3.6374,0.2835
6.512199,0.0042,4.7335,0.3736
6.522523,0.0118,5.2377,0.3312
6.537158,0.0678,4.7992,0.201
6.543651,0.1223,3.4785,0.1269
6.553818,-0.1,2.124,0.1274
6.563181,-0.4573,0.8804,0.2013
6.572328,-0.7802,-0.1852,0.3035
6.588582,-1.0962,-1.0477,0.4201
6.592195,-1.385,-1.7467,0.5591
6.603187,-1.597,-2.2673,0.6801
6.612842,-1.8197,-2.5779,0.8403
6.62294,-2.0716,-2.6127,1.0358
6.636475,-2.4009,-2.4393,1.2434
6.642935,-2.7347,-2.0468,1.4288
6.653075,-3.0673,-1.4611,1.5553
6.663169,-3.2578,-0.8033,1.5579
6.672915,-3.4091,-0.1473,1.525
6.687432,-3.4692,0.4748,1.3837
6.693164,-3.3482,0.8497,1.1594
6.703708,-2.9819,0.866,0.8508
6.71364,-2.4147,0.5808,0.4723
6.723641,-1.8411,0.1648,0.0951
6.737461,-1.3939,-0.2661,-0.1927
6.744192,-1.1215,-0.6177,-0.402
6.754042,-0.9534,-0.8533,-0.5042
