time,x,y,z
1.515194,-0.727,-3.167,-3.682
1.517513,-0.766,-2.631,-3.447
1.520359,-0.809,-2.052,-3.193
1.522647,-0.863,-1.496,-2.929
1.529593,-0.921,-0.993,-2.657
1.529698,-0.983,-0.572,-2.385
1.530318,-1.041,-0.241,-2.129
1.532624,-1.091,0.049,-1.891
1.5353,-1.13,0.279,-1.658
1.537762,-1.155,0.434,-1.447
1.548798,-1.152,0.517,-1.258
1.552902,-0.736,-0.368,-0.63
1.555326,-0.602,-0.588,-0.562
1.569092,-0.474,-0.754,-0.521
1.573026,-0.182,-0.606,-0.558
1.581982,-0.194,-0.446,-0.57
1.585627,-0.231,0.053,-0.531
1.588004,-0.241,0.136,-0.504
1.596436,-0.241,0.209,-0.457
1.600831,-0.228,0.317,-0.406
1.603443,-0.235,0.345,-0.415
1.605879,-0.245,0.377,-0.417
1.614148,-0.254,0.403,-0.413
1.618254,-0.356,0.349,-0.421
1.620872,-0.397,0.227,-0.401
1.623455,-0.434,0.108,-0.383
1.63054,-0.455,0.041,-0.364
1.633481,-0.445,-0.008,-0.425
1.635993,-0.432,-0.047,-0.461
1.638905,-0.431,-0.062,-0.524
1.648726,-0.44,-0.062,-0.587
1.653532,-0.564,-0.081,-0.919
1.656202,-0.592,-0.088,-0.997
1.665554,-0.613,-0.099,-1.076
1.668616,-0.667,-0.241,-1.414
1.671113,-0.674,-0.278,-1.501
1.679941,-0.678,-0.336,-1.584
1.683811,-0.669,-0.637,-1.907
1.686245,-0.654,-0.726,-1.975
1.688843,-0.629,-0.817,-2.047
1.697474,-0.607,-0.923,-2.128
1.701396,-0.576,-1.186,-2.437
1.704034,-0.591,-1.193,-2.516
1.706758,-0.622,-1.187,-2.602
1.71533,-0.668,-1.145,-2.675
1.719106,-0.919,-0.572,-2.879
1.721633,-0.986,-0.375,-2.918
1.736113,-1.055,-0.203,-2.957
1.745143,-1.353,0.67,-3.028
1.751819,-1.562,1.1,-2.953
1.751948,-1.612,1.122,-2.924
1.754743,-1.67,1.193,-2.891
1.762937,-1.686,1.189,-2.885
1.767146,-1.626,0.982,-2.927
1.769445,-1.581,0.906,-2.959
1.772026,-1.573,0.866,-3.025
1.779788,-1.648,0.901,-3.112
1.784474,-2.043,1.195,-3.409
1.787315,-2.125,1.208,-3.445
1.789442,-2.186,1.204,-3.462
1.797181,-2.235,1.167,-3.469
1.802299,-2.353,0.673,-3.465
1.805085,-2.34,0.584,-3.464
1.812772,-2.332,0.475,-3.46
1.820103,-2.29,-0.011,-3.372
1.820167,-2.274,-0.147,-3.322
1.822302,-2.253,-0.244,-3.243
1.837677,-2.225,-0.313,-3.142
1.840558,-1.865,-0.236,-2.389
1.850426,-1.765,-0.171,-2.245
1.855301,-1.079,0.551,-1.526
1.863656,-0.937,0.72,-1.392
1.867793,-0.406,1.241,-0.866
1.870358,-0.288,1.303,-0.736
1.872638,-0.179,1.35,-0.605
1.880233,-0.074,1.365,-0.482
1.883147,0.15,1.259,-0.13
1.885818,0.187,1.169,-0.009
1.887832,0.195,1.033,0.119
1.896939,0.177,0.879,0.252
1.900808,-0.178,0.201,0.754
1.904313,-0.295,0.014,0.871
1.90553,-0.388,-0.151,0.98
1.913226,-0.461,-0.29,1.071
1.917992,-0.614,-0.817,1.345
1.92065,-0.625,-0.908,1.361
1.923251,-0.627,-0.989,1.351
1.929728,-0.629,-1.063,1.335
1.933045,-0.612,-1.217,1.285
1.935603,-0.605,-1.231,1.26
1.938013,-0.597,-1.224,1.223
1.947922,-0.592,-1.213,1.181
1.950704,-0.635,-1.118,0.993
1.953247,-0.659,-1.087,0.942
1.955967,-0.687,-1.054,0.893
1.963938,-0.716,-1.023,0.843
1.968284,-0.841,-0.901,0.677
1.970916,-0.868,-0.867,0.646
1.979093,-0.888,-0.834,0.617
1.983266,-0.885,-0.593,0.539
1.985932,-0.861,-0.505,0.533
1.988384,-0.83,-0.41,0.53
1.99554,-0.794,-0.307,0.528
1.998387,-0.666,-0.027,0.547
2.001443,-0.62,0.06,0.558
2.003487,-0.573,0.135,0.571
2.006003,-0.531,0.201,0.583
2.012696,-0.49,0.26,0.6
2.012848,-0.448,0.314,0.614
2.013558,-0.412,0.352,0.626
2.016087,-0.379,0.383,0.639
2.018708,-0.347,0.403,0.649
2.021237,-0.316,0.418,0.655
2.029096,-0.292,0.419,0.66
2.033595,-0.23,0.341,0.626
2.036204,-0.22,0.31,0.605
2.038785,-0.216,0.274,0.574
2.045702,-0.211,0.24,0.534
2.048876,-0.199,0.163,0.368
2.051675,-0.193,0.149,0.301
2.053908,-0.183,0.142,0.23
2.056459,-0.168,0.14,0.154
2.062326,-0.148,0.145,0.077
2.062409,-0.128,0.153,0.006
2.063991,-0.099,0.156,-0.055
2.066748,-0.07,0.144,-0.095
2.069395,-0.04,0.121,-0.109
2.07209,-0.012,0.084,-0.113
2.079127,0.025,0.048,-0.111
2.081731,0.166,-0.006,-0.117
2.084173,0.223,0.004,-0.119
2.086615,0.279,0.014,-0.123
2.089156,0.333,0.027,-0.117
2.096211,0.383,0.041,-0.102
2.096468,0.435,0.056,-0.092
2.097015,0.485,0.075,-0.087
2.099262,0.532,0.092,-0.09
2.102009,0.571,0.102,-0.098
2.104389,0.605,0.099,-0.102
2.114432,0.634,0.089,-0.099
2.117281,0.695,-0.024,-0.099
2.119686,0.69,-0.076,-0.1
2.122431,0.683,-0.13,-0.108
2.130527,0.666,-0.184,-0.125
2.13453,0.533,-0.421,-0.19
2.137331,0.487,-0.485,-0.191
2.13942,0.439,-0.538,-0.175
2.146564,0.394,-0.565,-0.141
2.149477,0.297,-0.489,-0.006
2.151925,0.27,-0.421,0.049
2.154492,0.237,-0.341,0.107
2.162405,0.201,-0.252,0.174
2.167126,0.043,0.205,0.487
2.169775,-0.001,0.337,0.564
2.172107,-0.048,0.467,0.633
2.178752,-0.09,0.591,0.695
2.182239,-0.204,0.927,0.825
2.184812,-0.233,1.001,0.843
2.187365,-0.255,1.057,0.846
2.190127,-0.277,1.095,0.84
2.198137,-0.294,1.125,0.818
2.20241,-0.252,1.109,0.625
2.204867,-0.216,1.083,0.557
2.220498,-0.171,1.055,0.479
2.223055,0.113,0.782,0.122
2.236302,0.139,0.715,0.109
2.2406,0.16,-0.025,0.159
2.248483,0.16,-0.195,0.184
2.252761,0.157,-0.953,0.294
2.255363,0.143,-1.162,0.32
2.262135,0.124,-1.376,0.354
2.265402,0.018,-1.983,0.46
2.267854,-0.002,-2.132,0.496
2.270677,-0.004,-2.247,0.53
2.272986,0.024,-2.333,0.559
2.279376,0.081,-2.389,0.583
2.279947,0.165,-2.426,0.603
2.280825,0.27,-2.444,0.606
2.283299,0.388,-2.45,0.604
2.285724,0.519,-2.44,0.591
2.28824,0.65,-2.421,0.566
2.295891,0.775,-2.391,0.528
2.300733,1.128,-2.206,0.235
2.303891,1.178,-2.144,0.143
2.305915,1.211,-2.078,0.049
2.315799,1.226,-1.998,-0.044
2.318293,1.141,-1.599,-0.357
2.321015,1.104,-1.495,-0.418
2.323609,1.068,-1.394,-0.474
2.329693,1.038,-1.308,-0.525
2.329935,1.011,-1.231,-0.572
2.331042,0.986,-1.169,-0.618
2.333484,0.959,-1.121,-0.659
2.336148,0.936,-1.083,-0.698
2.338347,0.916,-1.055,-0.743
2.346332,0.896,-1.037,-0.779
2.34886,0.833,-1.064,-0.908
2.351574,0.816,-1.088,-0.956
2.353973,0.798,-1.118,-1.003
2.35628,0.784,-1.151,-1.055
2.364764,0.775,-1.177,-1.103
2.368748,0.794,-1.072,-1.25
2.371477,0.819,-0.991,-1.277
2.383509,0.849,-0.888,-1.294
2.38634,1.081,-0.18,-1.283
2.389039,1.131,-0.041,-1.256
2.395939,1.179,0.082,-1.224
2.398813,1.308,0.377,-1.126
2.401614,1.35,0.432,-1.089
2.404079,1.403,0.463,-1.06
2.40655,1.466,0.46,-1.038
2.412564,1.546,0.424,-1.022
2.412698,1.636,0.352,-1.011
2.414142,1.736,0.245,-1.005
2.416504,1.857,0.115,-1.012
2.419062,1.981,-0.036,-1.014
2.421845,2.103,-0.214,-1.016
2.429364,2.217,-0.408,-1.021
2.434158,2.505,-1.191,-1
2.436724,2.525,-1.364,-0.98
2.43926,2.526,-1.521,-0.953
2.446547,2.51,-1.657,-0.92
2.449317,2.361,-2.018,-0.791
2.451887,2.285,-2.133,-0.743
2.454223,2.197,-2.254,-0.694
2.464585,2.096,-2.377,-0.645
2.46707,1.565,-2.83,-0.453
2.472078,1.244,-2.994,-0.356
2.480035,1.088,-3.036,-0.308
2.484761,0.529,-3.01,-0.118
2.487117,0.407,-2.958,-0.078
2.489792,0.295,-2.889,-0.044
2.497906,0.195,-2.808,-0.013
2.502164,-0.079,-2.372,0.025
2.504807,-0.118,-2.246,0.021
2.514213,-0.149,-2.12,0.006
2.517077,-0.168,-1.606,-0.082
2.519844,-0.151,-1.477,-0.112
2.52239,-0.128,-1.348,-0.14
2.530834,-0.096,-1.216,-0.171
2.535146,0.055,-0.682,-0.241
2.537497,0.097,-0.56,-0.253
2.547177,0.134,-0.447,-0.263
2.550644,0.271,-0.121,-0.301
2.553067,0.292,-0.095,-0.306
2.555611,0.306,-0.098,-0.314
2.563507,0.314,-0.128,-0.32
2.567868,0.358,-0.399,-0.309
2.570745,0.374,-0.493,-0.307
2.573212,0.391,-0.594,-0.302
2.58087,0.409,-0.696,-0.294
2.585536,0.485,-1.134,-0.284
2.587885,0.502,-1.232,-0.285
2.599237,0.518,-1.319,-0.288
2.603311,0.564,-1.589,-0.307
2.605582,0.566,-1.618,-0.309
2.612949,0.569,-1.638,-0.311
2.616081,0.579,-1.636,-0.314
2.618063,0.588,-1.618,-0.317
2.620843,0.597,-1.599,-0.321
2.623449,0.606,-1.576,-0.325
2.629021,0.616,-1.543,-0.337
2.62916,0.628,-1.507,-0.347
2.630653,0.636,-1.467,-0.352
2.633185,0.648,-1.415,-0.363
2.635615,0.658,-1.361,-0.37
2.638194,0.67,-1.301,-0.375
2.646227,0.682,-1.238,-0.379
2.650778,0.699,-0.948,-0.378
2.653326,0.701,-0.876,-0.375
2.65584,0.698,-0.806,-0.373
2.663221,0.694,-0.734,-0.37
2.665916,0.676,-0.539,-0.35
2.66835,0.668,-0.479,-0.347
2.670911,0.663,-0.428,-0.341
2.680789,0.66,-0.385,-0.336
2.683373,0.668,-0.298,-0.305
2.685948,0.676,-0.3,-0.298
2.68856,0.687,-0.309,-0.289
2.695502,0.701,-0.328,-0.283
2.695599,0.716,-0.358,-0.279
2.69596,0.728,-0.401,-0.278
2.698439,0.739,-0.457,-0.282
2.701101,0.75,-0.514,-0.288
2.703685,0.759,-0.574,-0.3
2.706646,0.76,-0.637,-0.318
2.71545,0.755,-0.706,-0.34
2.718917,0.719,-0.948,-0.458
2.721481,0.702,-0.99,-0.489
2.732422,0.689,-1.02,-0.52
2.736811,0.634,-0.973,-0.608
2.739131,0.63,-0.925,-0.611
2.747973,0.624,-0.869,-0.607
2.759895,0.615,-0.677,-0.582
2.767699,0.562,-0.367,-0.49
2.771811,0.408,-0.224,-0.407
2.781453,0.353,-0.197,-0.383
2.784558,0.073,-0.062,-0.297
2.787186,-0.008,-0.016,-0.282
2.789708,-0.084,0.031,-0.276
2.795738,-0.165,0.082,-0.253
2.795832,-0.238,0.144,-0.226
2.796933,-0.313,0.218,-0.205
2.799257,-0.389,0.289,-0.178
2.801895,-0.465,0.36,-0.154
2.80435,-0.537,0.439,-0.129
2.812044,-0.606,0.516,-0.112
2.816927,-0.83,0.816,-0.058
2.81953,-0.874,0.891,-0.06
2.822088,-0.911,0.969,-0.076
2.828966,-0.95,1.026,-0.091
2.832156,-1.046,1.111,-0.115
2.834792,-1.061,1.131,-0.11
2.837394,-1.077,1.139,-0.095
2.840242,-1.086,1.161,-0.096
2.846442,-1.098,1.185,-0.099
2.846544,-1.122,1.174,-0.088
2.847881,-1.144,1.153,-0.069
2.849933,-1.165,1.126,-0.043
2.852328,-1.189,1.094,-0.011
2.855332,-1.216,1.067,0.018
2.862422,-1.248,1.03,0.044
2.864931,-1.372,0.866,0.167
2.868166,-1.422,0.795,0.222
2.870214,-1.488,0.66,0.281
2.872821,-1.573,0.44,0.348
2.880563,-1.712,0.122,0.423
2.884929,-2.804,-1.425,0.742
2.887632,-3.067,-1.65,0.822
2.896158,-3.289,-1.777,0.905
2.900166,-3.74,-1.557,1.312
2.902591,-3.751,-1.373,1.425
2.905137,-3.73,-1.147,1.536
2.912548,-3.687,-0.886,1.642
2.915407,-3.478,-0.04,1.933
2.917688,-3.401,0.234,2.007
2.920242,-3.321,0.498,2.068
2.923012,-3.241,0.749,2.112
2.930567,-3.166,0.988,2.136
2.93538,-2.848,1.912,2.094
2.938041,-2.772,2.129,2.054
2.94674,-2.7,2.326,2.002
2.950535,-2.437,2.943,1.742
2.953156,-2.372,3.063,1.675
2.955588,-2.306,3.169,1.607
2.963755,-2.236,3.268,1.538
2.96852,-1.923,3.564,1.279
2.971104,-1.847,3.595,1.211
2.973559,-1.772,3.611,1.142
2.979163,-1.693,3.613,1.071
2.983375,-1.445,3.538,0.861
2.985719,-1.363,3.492,0.789
2.988739,-1.287,3.426,0.719
2.996265,-1.221,3.344,0.647
3.001114,-0.962,2.881,0.394
3.0032,-0.905,2.726,0.345
3.005863,-0.845,2.564,0.304
3.013775,-0.786,2.393,0.267
3.018685,-0.622,1.321,0.206
3.021422,-0.625,0.919,0.23
3.02983,-0.654,0.481,0.273
3.033588,-0.81,-1.03,0.569
3.036304,-0.84,-1.298,0.652
3.039069,-0.865,-1.526,0.739
3.046414,-0.88,-1.712,0.826
3.051461,-0.872,-2.067,1.134
3.053546,-0.858,-2.072,1.194
3.056322,-0.843,-2.042,1.246
3.064934,-0.82,-1.983,1.291
3.068882,-0.716,-1.495,1.372
3.071765,-0.693,-1.323,1.373
3.079478,-0.671,-1.133,1.366
3.083932,-0.608,-0.267,1.261
3.086358,-0.597,-0.039,1.224
3.08925,-0.586,0.19,1.182
3.096609,-0.576,0.416,1.138
3.099322,-0.541,1.049,0.999
3.101859,-0.53,1.236,0.954
3.104133,-0.519,1.414,0.913
3.106783,-0.503,1.577,0.871
3.113771,-0.489,1.731,0.83
3.113898,-0.473,1.872,0.79
3.114306,-0.456,2.003,0.754
3.116658,-0.438,2.123,0.715
3.119259,-0.418,2.227,0.681
3.121829,-0.399,2.322,0.648
3.130456,-0.377,2.406,0.618
3.134395,-0.283,2.622,0.502
3.136862,-0.258,2.648,0.475
3.139532,-0.232,2.662,0.447
3.146678,-0.206,2.672,0.418
3.149175,-0.127,2.643,0.341
3.151765,-0.098,2.62,0.316
3.154228,-0.064,2.593,0.297
3.1633,-0.029,2.552,0.272
3.167111,0.119,2.328,0.191
3.169541,0.16,2.249,0.17
3.172129,0.203,2.159,0.146
3.180547,0.241,2.064,0.118
3.184959,0.403,1.64,-0.001
3.187495,0.444,1.531,-0.031
3.190111,0.489,1.421,-0.069
3.197675,0.533,1.307,-0.107
3.202596,0.743,0.829,-0.26
3.20517,0.804,0.712,-0.295
3.21277,0.863,0.601,-0.327
3.217534,1.153,0.207,-0.463
3.220279,1.237,0.114,-0.5
3.2224,1.32,0.024,-0.533
3.22921,1.405,-0.069,-0.566
3.232451,1.636,-0.333,-0.661
3.235052,1.695,-0.423,-0.691
3.237813,1.744,-0.51,-0.717
3.246405,1.782,-0.603,-0.741
3.250599,1.802,-0.977,-0.819
